order_id,order_date,city,warehouse_id,delivery_date,category,order_value_inr,courier_partner,route_id
80235,6/13/2024,Lucknow,WH_015,6/17/2024,Fashion-Men,1702.59,XpressBees,R_WH_015_Lucknow
80236,6/14/2025,Mumbai,WH_017,6/15/2025,Appliances,385.75,AmazonLogistics,R_WH_017_Mumbai
80237,12/13/2024,Visakhapatnam,WH_001,12/19/2024,Appliances,937.07,Shadowfax,R_WH_001_Visakhapatnam
80238,5/14/2024,Mangalore,WH_014,5/17/2024,Footwear,1129.17,DTDC,R_WH_014_Mangalore
80239,2/3/2025,Faridabad,WH_015,2/7/2025,Books,2971.92,DTDC,R_WH_015_Faridabad
80240,7/11/2023,Delhi,WH_011,7/13/2023,Industrial Supplies,2107.85,DTDC,R_WH_011_Delhi
80241,2/18/2023,Delhi,WH_014,2/21/2023,Books,2008.51,DTDC,R_WH_014_Delhi
80242,4/4/2023,Coimbatore,WH_001,4/9/2023,Appliances,2373.72,Delhivery,R_WH_001_Coimbatore
80243,7/19/2025,Thane,WH_012,7/22/2025,Industrial Supplies,662.13,XpressBees,R_WH_012_Thane
80244,1/18/2025,Nagpur,WH_007,1/20/2025,Footwear,567.09,AmazonLogistics,R_WH_007_Nagpur
80245,1/3/2025,Kanpur,WH_015,1/6/2025,Automotive,509.21,Delhivery,R_WH_015_Kanpur
80246,6/16/2023,Lucknow,WH_009,6/19/2023,Fashion-Men,863.49,Shadowfax,R_WH_009_Lucknow
80247,5/8/2024,Vasai-Virar,WH_005,5/10/2024,Footwear,1913.73,BlueDart,R_WH_005_Vasai-Virar
80248,9/11/2023,Lucknow,WH_003,9/15/2023,Furniture,1353.59,IndiaPost,R_WH_003_Lucknow
80249,8/11/2025,Hyderabad,WH_013,8/14/2025,Home & Kitchen,395.05,AmazonLogistics,R_WH_013_Hyderabad
80250,2/26/2023,Mumbai,WH_015,2/28/2023,Sports & Fitness,476.03,Shadowfax,R_WH_015_Mumbai
80251,1/6/2023,Gurugram,WH_006,1/10/2023,Industrial Supplies,772.89,BlueDart,R_WH_006_Gurugram
80252,8/31/2025,Rajkot,WH_002,9/5/2025,Fashion-Men,2191.75,BlueDart,R_WH_002_Rajkot
80253,8/26/2023,Mangalore,WH_012,8/28/2023,Beauty & Personal Care,1623.1,Shadowfax,R_WH_012_Mangalore
80254,1/2/2025,Raipur,WH_003,1/5/2025,Jewellery,267.21,BlueDart,R_WH_003_Raipur
80255,8/12/2023,Nagpur,WH_004,8/15/2023,Electronics,127.91,EcomExpress,R_WH_004_Nagpur
80256,8/12/2024,Aligarh,WH_006,8/14/2024,Grocery,4252.22,Delhivery,R_WH_006_Aligarh
80257,1/20/2023,Srinagar,WH_018,1/23/2023,Beauty & Personal Care,1812.26,EcomExpress,R_WH_018_Srinagar
80258,3/28/2025,Lucknow,WH_011,3/30/2025,Jewellery,1380.95,Delhivery,R_WH_011_Lucknow
80259,2/15/2025,Jaipur,WH_016,2/17/2025,Pet Supplies,1536.65,EcomExpress,R_WH_016_Jaipur
80260,7/23/2023,Ranchi,WH_019,7/25/2023,Toys & Baby,1599.86,EcomExpress,R_WH_019_Ranchi
80261,5/22/2023,Pune,WH_004,5/24/2023,Electronics,785.15,IndiaPost,R_WH_004_Pune
80262,1/11/2024,Bhopal,WH_016,1/12/2024,Grocery,670.2,BlueDart,R_WH_016_Bhopal
80263,2/11/2024,Ahmedabad,WH_011,2/14/2024,Furniture,1449.62,AmazonLogistics,R_WH_011_Ahmedabad
80264,3/26/2025,Ghaziabad,WH_017,3/28/2025,Health,578.12,EcomExpress,R_WH_017_Ghaziabad
80265,9/20/2025,Pune,WH_006,9/25/2025,Fashion-Women,1323.48,BlueDart,R_WH_006_Pune
80266,3/21/2023,Raipur,WH_010,3/27/2023,Appliances,1998.85,Delhivery,R_WH_010_Raipur
80267,7/29/2023,Ahmedabad,WH_006,8/1/2023,Automotive,1007.33,BlueDart,R_WH_006_Ahmedabad
80268,2/6/2025,Nagpur,WH_019,2/10/2025,Footwear,112.64,XpressBees,R_WH_019_Nagpur
80269,11/8/2023,Nagpur,WH_007,11/12/2023,Books,1226.35,XpressBees,R_WH_007_Nagpur
80270,9/27/2025,Ahmedabad,WH_003,10/1/2025,Office Products,694.88,Delhivery,R_WH_003_Ahmedabad
80271,1/12/2024,Jodhpur,WH_015,1/14/2024,Toys & Baby,373.56,EcomExpress,R_WH_015_Jodhpur
80272,2/9/2023,Bhopal,WH_002,2/13/2023,Jewellery,408.68,BlueDart,R_WH_002_Bhopal
80273,12/19/2023,Vadodara,WH_016,12/21/2023,Home & Kitchen,150.92,XpressBees,R_WH_016_Vadodara
80274,3/28/2024,Vijayawada,WH_016,4/2/2024,Jewellery,171.68,EcomExpress,R_WH_016_Vijayawada
80275,2/27/2024,Howrah,WH_008,3/1/2024,Fashion-Men,1919.59,Delhivery,R_WH_008_Howrah
80276,12/14/2024,Kalyan-Dombivli,WH_001,12/19/2024,Automotive,1231.13,IndiaPost,R_WH_001_Kalyan-Dombivli
80277,3/27/2023,Bhopal,WH_009,3/29/2023,Grocery,450.29,XpressBees,R_WH_009_Bhopal
80278,7/8/2024,Dhanbad,WH_005,7/16/2024,Sports & Fitness,2557.61,Delhivery,R_WH_005_Dhanbad
80279,8/24/2023,Dhanbad,WH_017,8/26/2023,Stationery,826.41,DTDC,R_WH_017_Dhanbad
80280,9/19/2025,Lucknow,WH_014,9/20/2025,Pet Supplies,787.57,EcomExpress,R_WH_014_Lucknow
80281,6/8/2025,Delhi,WH_002,6/12/2025,Books,5066.29,IndiaPost,R_WH_002_Delhi
80282,2/19/2024,Hyderabad,WH_020,2/19/2024,Footwear,1411.61,Delhivery,R_WH_020_Hyderabad
80283,8/4/2024,Nagpur,WH_007,8/7/2024,Footwear,1193.88,XpressBees,R_WH_007_Nagpur
80284,12/22/2023,Ahmedabad,WH_007,12/28/2023,Health,111.9,XpressBees,R_WH_007_Ahmedabad
80285,10/4/2024,Kolkata,WH_007,10/9/2024,Sports & Fitness,477.1,Delhivery,R_WH_007_Kolkata
80286,10/5/2024,Nagpur,WH_006,10/8/2024,Fashion-Men,1694.82,BlueDart,R_WH_006_Nagpur
80287,9/5/2023,Ludhiana,WH_007,9/14/2023,Sports & Fitness,447.36,Shadowfax,R_WH_007_Ludhiana
80288,10/28/2024,Delhi,WH_006,11/1/2024,Office Products,115.44,Shadowfax,R_WH_006_Delhi
80289,1/11/2025,Jabalpur,WH_017,1/14/2025,Footwear,233.74,BlueDart,R_WH_017_Jabalpur
80290,8/23/2024,Meerut,WH_010,8/24/2024,Grocery,965.41,XpressBees,R_WH_010_Meerut
80291,8/17/2023,Vasai-Virar,WH_018,8/23/2023,Toys & Baby,3312.03,XpressBees,R_WH_018_Vasai-Virar
80292,6/22/2024,Pune,WH_019,6/26/2024,Jewellery,1673.42,EcomExpress,R_WH_019_Pune
80293,12/27/2023,Vadodara,WH_006,12/28/2023,Footwear,634.04,DTDC,R_WH_006_Vadodara
80294,5/17/2025,Chandigarh,WH_012,5/20/2025,Appliances,2849.3,XpressBees,R_WH_012_Chandigarh
80295,1/19/2025,Bengaluru,WH_006,1/20/2025,Stationery,695.34,Delhivery,R_WH_006_Bengaluru
80296,6/24/2023,Gwalior,WH_020,6/30/2023,Jewellery,393.73,Delhivery,R_WH_020_Gwalior
80297,4/7/2025,Chennai,WH_012,4/9/2025,Grocery,1705.22,Delhivery,R_WH_012_Chennai
80298,3/14/2025,Mumbai,WH_005,3/20/2025,Stationery,1309.32,XpressBees,R_WH_005_Mumbai
80299,1/9/2024,Patna,WH_005,1/13/2024,Health,406.84,DTDC,R_WH_005_Patna
80300,7/30/2025,Jabalpur,WH_001,7/31/2025,Electronics,671.39,EcomExpress,R_WH_001_Jabalpur
80301,3/2/2023,Kanpur,WH_002,3/4/2023,Home & Kitchen,177.13,DTDC,R_WH_002_Kanpur
80302,6/19/2023,Delhi,WH_012,6/23/2023,Sports & Fitness,1295.56,DTDC,R_WH_012_Delhi
80303,5/21/2024,Gwalior,WH_019,5/22/2024,Stationery,385.15,EcomExpress,R_WH_019_Gwalior
80304,2/13/2025,Allahabad,WH_003,2/15/2025,Pet Supplies,901.77,BlueDart,R_WH_003_Allahabad
80305,2/18/2024,Ranchi,WH_011,2/22/2024,Office Products,866.98,EcomExpress,R_WH_011_Ranchi
80306,3/28/2025,Jabalpur,WH_009,3/29/2025,Jewellery,611.15,Delhivery,R_WH_009_Jabalpur
80307,4/26/2023,Surat,WH_011,4/29/2023,Footwear,143.82,BlueDart,R_WH_011_Surat
80308,6/24/2023,Raipur,WH_011,6/26/2023,Stationery,169.61,Delhivery,R_WH_011_Raipur
80309,1/2/2025,Gwalior,WH_006,1/5/2025,Books,146.53,Shadowfax,R_WH_006_Gwalior
80310,2/28/2024,Gurugram,WH_017,3/4/2024,Fashion-Men,562.73,Shadowfax,R_WH_017_Gurugram
80311,5/8/2023,Chandigarh,WH_013,5/9/2023,Industrial Supplies,536.52,XpressBees,R_WH_013_Chandigarh
80312,5/3/2024,Jabalpur,WH_014,5/4/2024,Furniture,667.44,EcomExpress,R_WH_014_Jabalpur
80313,1/5/2023,Agra,WH_006,1/10/2023,Automotive,1337.49,XpressBees,R_WH_006_Agra
80314,11/22/2023,Pune,WH_010,11/26/2023,Automotive,7370.12,Shadowfax,R_WH_010_Pune
80315,11/28/2024,Thane,WH_017,11/29/2024,Appliances,760.42,BlueDart,R_WH_017_Thane
80316,6/21/2023,Bhiwandi,WH_006,6/24/2023,Jewellery,1164.05,Delhivery,R_WH_006_Bhiwandi
80317,7/18/2023,Vijayawada,WH_008,7/21/2023,Furniture,733.52,EcomExpress,R_WH_008_Vijayawada
80318,8/19/2023,Agra,WH_020,8/25/2023,Appliances,1997.66,Shadowfax,R_WH_020_Agra
80319,3/10/2025,Allahabad,WH_014,3/13/2025,Sports & Fitness,5774.52,Shadowfax,R_WH_014_Allahabad
80320,4/26/2025,Chandigarh,WH_015,4/29/2025,Mobile & Accessories,572.62,XpressBees,R_WH_015_Chandigarh
80321,9/18/2024,Ranchi,WH_019,9/20/2024,Health,1258.06,EcomExpress,R_WH_019_Ranchi
80322,11/29/2023,Kanpur,WH_002,12/1/2023,Home & Kitchen,2469.63,EcomExpress,R_WH_002_Kanpur
80323,4/10/2024,Pimpri-Chinchwad,WH_018,4/15/2024,Health,519.54,AmazonLogistics,R_WH_018_Pimpri-Chinchwad
80324,4/21/2025,Meerut,WH_004,4/22/2025,Mobile & Accessories,228.48,XpressBees,R_WH_004_Meerut
80325,2/28/2024,Varanasi,WH_005,3/3/2024,Grocery,827.81,Delhivery,R_WH_005_Varanasi
80326,11/9/2023,Bhiwandi,WH_017,11/14/2023,Beauty & Personal Care,134.01,BlueDart,R_WH_017_Bhiwandi
80327,6/6/2024,Kalyan-Dombivli,WH_012,6/10/2024,Health,841.88,BlueDart,R_WH_012_Kalyan-Dombivli
80328,2/28/2024,Vijayawada,WH_010,3/2/2024,Electronics,1535.52,XpressBees,R_WH_010_Vijayawada
80329,9/7/2024,Kanpur,WH_016,9/15/2024,Toys & Baby,1026.65,Shadowfax,R_WH_016_Kanpur
80330,6/24/2023,Pune,WH_005,6/30/2023,Pet Supplies,3246.75,XpressBees,R_WH_005_Pune
80331,6/16/2025,Jodhpur,WH_001,6/18/2025,Home & Kitchen,1107.76,Shadowfax,R_WH_001_Jodhpur
80332,9/13/2025,Indore,WH_013,9/19/2025,Industrial Supplies,331.15,XpressBees,R_WH_013_Indore
80333,8/5/2025,Mumbai,WH_004,8/8/2025,Grocery,551.37,EcomExpress,R_WH_004_Mumbai
80334,1/9/2024,Mumbai,WH_010,1/10/2024,Grocery,3562.97,Shadowfax,R_WH_010_Mumbai
80335,9/23/2024,Rajkot,WH_001,9/28/2024,Office Products,2207.71,DTDC,R_WH_001_Rajkot
80336,8/25/2023,Amritsar,WH_015,8/27/2023,Appliances,396.7,DTDC,R_WH_015_Amritsar
80337,1/17/2025,Pune,WH_012,1/21/2025,Health,2714.86,BlueDart,R_WH_012_Pune
80338,8/25/2025,Jaipur,WH_001,8/26/2025,Toys & Baby,1484.19,EcomExpress,R_WH_001_Jaipur
80339,3/27/2025,Vadodara,WH_015,3/29/2025,Electronics,2950.35,Shadowfax,R_WH_015_Vadodara
80340,3/18/2024,Ranchi,WH_010,3/20/2024,Toys & Baby,1122.69,BlueDart,R_WH_010_Ranchi
80341,2/7/2023,Mumbai,WH_017,2/12/2023,Fashion-Men,2024,DTDC,R_WH_017_Mumbai
80342,2/22/2025,Varanasi,WH_003,2/22/2025,Beauty & Personal Care,2231.46,Delhivery,R_WH_003_Varanasi
80343,6/6/2025,Faridabad,WH_013,6/12/2025,Furniture,2372.33,Delhivery,R_WH_013_Faridabad
80344,5/5/2025,Varanasi,WH_012,5/7/2025,Industrial Supplies,240.5,AmazonLogistics,R_WH_012_Varanasi
80345,2/1/2025,Meerut,WH_008,2/4/2025,Footwear,771.42,EcomExpress,R_WH_008_Meerut
80346,9/9/2025,Pimpri-Chinchwad,WH_011,9/13/2025,Footwear,2238.29,Delhivery,R_WH_011_Pimpri-Chinchwad
80347,6/5/2025,Jaipur,WH_012,6/11/2025,Jewellery,1120.17,EcomExpress,R_WH_012_Jaipur
80348,4/25/2025,Kolkata,WH_002,4/27/2025,Jewellery,588.76,Shadowfax,R_WH_002_Kolkata
80349,6/22/2024,Jaipur,WH_017,6/25/2024,Mobile & Accessories,144.93,XpressBees,R_WH_017_Jaipur
80350,4/21/2025,Chennai,WH_016,4/27/2025,Grocery,1885.88,BlueDart,R_WH_016_Chennai
80351,9/26/2024,Hyderabad,WH_008,9/28/2024,Jewellery,2529.61,EcomExpress,R_WH_008_Hyderabad
80352,6/5/2023,Jabalpur,WH_013,6/10/2023,Industrial Supplies,2953.27,BlueDart,R_WH_013_Jabalpur
80353,12/29/2024,Jaipur,WH_004,1/1/2025,Fashion-Women,499.12,BlueDart,R_WH_004_Jaipur
80354,7/13/2023,Meerut,WH_013,7/21/2023,Jewellery,540.52,Delhivery,R_WH_013_Meerut
80355,3/23/2025,Gwalior,WH_016,3/30/2025,Stationery,425.3,EcomExpress,R_WH_016_Gwalior
80356,6/10/2023,Rajkot,WH_013,6/14/2023,Office Products,1267.26,BlueDart,R_WH_013_Rajkot
80357,10/1/2024,Dhanbad,WH_018,10/3/2024,Health,699.05,BlueDart,R_WH_018_Dhanbad
80358,4/7/2025,Chennai,WH_016,4/10/2025,Sports & Fitness,1808.71,BlueDart,R_WH_016_Chennai
80359,11/20/2024,Vasai-Virar,WH_015,11/20/2024,Automotive,157.82,Delhivery,R_WH_015_Vasai-Virar
80360,5/6/2023,Coimbatore,WH_004,5/10/2023,Industrial Supplies,243.36,DTDC,R_WH_004_Coimbatore
80361,11/16/2024,Agra,WH_006,11/17/2024,Grocery,106.75,EcomExpress,R_WH_006_Agra
80362,6/30/2024,Srinagar,WH_010,7/9/2024,Beauty & Personal Care,118.98,Delhivery,R_WH_010_Srinagar
80363,8/27/2023,Allahabad,WH_005,8/30/2023,Appliances,687.89,IndiaPost,R_WH_005_Allahabad
80364,2/10/2023,Ranchi,WH_015,2/16/2023,Fashion-Men,1340.19,XpressBees,R_WH_015_Ranchi
80365,7/5/2023,Ahmedabad,WH_016,7/12/2023,Furniture,228.57,Shadowfax,R_WH_016_Ahmedabad
80366,4/5/2024,Ahmedabad,WH_016,4/5/2024,Books,1113.24,Delhivery,R_WH_016_Ahmedabad
80367,11/25/2024,Chennai,WH_007,11/30/2024,Electronics,5262.77,Shadowfax,R_WH_007_Chennai
80368,1/24/2024,Vadodara,WH_019,1/30/2024,Furniture,2319.8,XpressBees,R_WH_019_Vadodara
80369,9/18/2023,Bhiwandi,WH_008,9/23/2023,Appliances,1567.09,Shadowfax,R_WH_008_Bhiwandi
80370,2/10/2024,Chennai,WH_002,2/12/2024,Stationery,715.26,Shadowfax,R_WH_002_Chennai
80371,6/29/2024,Kalyan-Dombivli,WH_018,7/1/2024,Grocery,1611.87,EcomExpress,R_WH_018_Kalyan-Dombivli
80372,3/24/2024,Kanpur,WH_018,3/26/2024,Health,326.2,XpressBees,R_WH_018_Kanpur
80373,11/29/2024,Jodhpur,WH_002,12/1/2024,Home & Kitchen,1084.45,EcomExpress,R_WH_002_Jodhpur
80374,2/5/2024,Indore,WH_003,2/6/2024,Appliances,440.83,EcomExpress,R_WH_003_Indore
80375,11/3/2023,Dhanbad,WH_008,11/3/2023,Furniture,731,XpressBees,R_WH_008_Dhanbad
80376,8/2/2025,Allahabad,WH_016,8/3/2025,Footwear,623.36,Shadowfax,R_WH_016_Allahabad
80377,5/17/2023,Ludhiana,WH_005,5/20/2023,Home & Kitchen,3078.29,DTDC,R_WH_005_Ludhiana
80378,7/21/2023,Varanasi,WH_016,7/26/2023,Electronics,513.02,BlueDart,R_WH_016_Varanasi
80379,6/11/2025,Mumbai,WH_020,6/13/2025,Sports & Fitness,426.61,EcomExpress,R_WH_020_Mumbai
80380,10/16/2024,Kanpur,WH_004,10/26/2024,Sports & Fitness,3154.74,EcomExpress,R_WH_004_Kanpur
80381,9/12/2024,Chennai,WH_013,9/13/2024,Stationery,1524.88,BlueDart,R_WH_013_Chennai
80382,6/6/2023,Indore,WH_007,6/10/2023,Books,717.12,BlueDart,R_WH_007_Indore
80383,9/12/2023,Visakhapatnam,WH_016,9/13/2023,Stationery,1418.44,DTDC,R_WH_016_Visakhapatnam
80384,6/30/2023,Dhanbad,WH_011,7/3/2023,Mobile & Accessories,321.54,Delhivery,R_WH_011_Dhanbad
80385,2/13/2024,Raipur,WH_003,2/19/2024,Jewellery,1637,DTDC,R_WH_003_Raipur
80386,5/2/2025,Chandigarh,WH_017,5/5/2025,Books,1734.08,Delhivery,R_WH_017_Chandigarh
80387,9/3/2025,Nashik,WH_002,9/10/2025,Footwear,1405.24,Delhivery,R_WH_002_Nashik
80388,12/31/2024,Coimbatore,WH_009,1/4/2025,Office Products,330.98,IndiaPost,R_WH_009_Coimbatore
80389,1/28/2023,Bengaluru,WH_004,1/30/2023,Industrial Supplies,190.41,XpressBees,R_WH_004_Bengaluru
80390,10/24/2024,Bhopal,WH_006,10/28/2024,Furniture,438.56,Delhivery,R_WH_006_Bhopal
80391,5/20/2025,Nashik,WH_001,5/22/2025,Automotive,1229.05,XpressBees,R_WH_001_Nashik
80392,9/3/2024,Bhopal,WH_009,9/6/2024,Jewellery,2949.6,BlueDart,R_WH_009_Bhopal
80393,5/29/2024,Jaipur,WH_018,6/3/2024,Mobile & Accessories,838.29,EcomExpress,R_WH_018_Jaipur
80394,6/28/2024,Pimpri-Chinchwad,WH_015,7/1/2024,Stationery,1591.34,XpressBees,R_WH_015_Pimpri-Chinchwad
80395,7/18/2023,Kanpur,WH_015,7/24/2023,Automotive,1784.7,DTDC,R_WH_015_Kanpur
80396,3/10/2023,Ludhiana,WH_014,3/14/2023,Furniture,753.17,EcomExpress,R_WH_014_Ludhiana
80397,8/24/2024,Moradabad,WH_008,8/26/2024,Fashion-Men,747.14,DTDC,R_WH_008_Moradabad
80398,1/17/2023,Gwalior,WH_013,1/19/2023,Health,2752.12,AmazonLogistics,R_WH_013_Gwalior
80399,4/28/2025,Coimbatore,WH_020,4/29/2025,Pet Supplies,790.84,DTDC,R_WH_020_Coimbatore
80400,5/28/2025,Ranchi,WH_009,6/4/2025,Books,354.74,IndiaPost,R_WH_009_Ranchi
80401,4/14/2025,Patna,WH_010,4/19/2025,Mobile & Accessories,1723.69,DTDC,R_WH_010_Patna
80402,4/14/2025,Patna,WH_010,4/17/2025,Fashion-Women,288.26,IndiaPost,R_WH_010_Patna
80403,6/29/2024,Delhi,WH_020,7/5/2024,Jewellery,967.96,EcomExpress,R_WH_020_Delhi
80404,2/14/2025,Ludhiana,WH_014,2/17/2025,Books,630.76,DTDC,R_WH_014_Ludhiana
80405,3/23/2025,Jabalpur,WH_001,4/3/2025,Toys & Baby,127.74,Delhivery,R_WH_001_Jabalpur
80406,3/1/2023,Thane,WH_015,3/4/2023,Footwear,2280.35,IndiaPost,R_WH_015_Thane
80407,7/3/2023,Hyderabad,WH_002,7/8/2023,Appliances,816.84,EcomExpress,R_WH_002_Hyderabad
80408,4/17/2025,Indore,WH_020,4/23/2025,Automotive,546.64,BlueDart,R_WH_020_Indore
80409,5/18/2025,Rajkot,WH_018,5/21/2025,Beauty & Personal Care,357.12,EcomExpress,R_WH_018_Rajkot
80410,12/31/2023,Vadodara,WH_016,1/4/2024,Industrial Supplies,1444.84,Delhivery,R_WH_016_Vadodara
80411,7/6/2025,Allahabad,WH_006,7/8/2025,Office Products,1280.56,BlueDart,R_WH_006_Allahabad
80412,7/17/2025,Ahmedabad,WH_006,7/18/2025,Appliances,310.22,EcomExpress,R_WH_006_Ahmedabad
80413,3/9/2024,Coimbatore,WH_020,3/10/2024,Footwear,1893.24,IndiaPost,R_WH_020_Coimbatore
80414,7/18/2023,Meerut,WH_020,7/18/2023,Fashion-Women,105.88,XpressBees,R_WH_020_Meerut
80415,1/22/2025,Faridabad,WH_017,1/24/2025,Mobile & Accessories,3606.68,BlueDart,R_WH_017_Faridabad
80416,8/20/2023,Pune,WH_007,8/22/2023,Furniture,265.25,EcomExpress,R_WH_007_Pune
80417,12/23/2024,Jodhpur,WH_016,12/27/2024,Fashion-Men,415.43,BlueDart,R_WH_016_Jodhpur
80418,1/3/2024,Jabalpur,WH_017,1/3/2024,Electronics,719.95,EcomExpress,R_WH_017_Jabalpur
80419,3/5/2024,Jodhpur,WH_017,3/6/2024,Electronics,376.83,BlueDart,R_WH_017_Jodhpur
80420,7/17/2024,Varanasi,WH_013,7/22/2024,Sports & Fitness,4568.18,XpressBees,R_WH_013_Varanasi
80421,4/29/2023,Kanpur,WH_005,5/4/2023,Automotive,1810.45,Delhivery,R_WH_005_Kanpur
80422,11/26/2023,Madurai,WH_007,11/27/2023,Stationery,287.03,DTDC,R_WH_007_Madurai
80423,8/3/2023,Thane,WH_019,8/4/2023,Home & Kitchen,2268.64,XpressBees,R_WH_019_Thane
80424,11/18/2023,Ranchi,WH_001,11/19/2023,Office Products,710.53,XpressBees,R_WH_001_Ranchi
80425,5/29/2023,Mangalore,WH_013,6/2/2023,Home & Kitchen,2956.11,Delhivery,R_WH_013_Mangalore
80426,2/12/2024,Faridabad,WH_018,2/18/2024,Fashion-Men,468.7,BlueDart,R_WH_018_Faridabad
80427,11/18/2024,Allahabad,WH_007,11/20/2024,Fashion-Women,924.95,Delhivery,R_WH_007_Allahabad
80428,1/12/2024,Howrah,WH_019,1/15/2024,Automotive,2978.36,AmazonLogistics,R_WH_019_Howrah
80429,2/19/2025,Chandigarh,WH_011,2/25/2025,Home & Kitchen,152.08,AmazonLogistics,R_WH_011_Chandigarh
80430,11/16/2023,Mumbai,WH_004,11/19/2023,Furniture,1133.71,XpressBees,R_WH_004_Mumbai
80431,1/5/2023,Howrah,WH_014,1/7/2023,Appliances,307.27,EcomExpress,R_WH_014_Howrah
80432,2/6/2024,Kolkata,WH_002,2/7/2024,Sports & Fitness,1902.25,XpressBees,R_WH_002_Kolkata
80433,9/19/2024,Thane,WH_014,9/22/2024,Home & Kitchen,745.54,Delhivery,R_WH_014_Thane
80434,7/22/2023,Coimbatore,WH_020,7/27/2023,Appliances,995.33,BlueDart,R_WH_020_Coimbatore
80435,2/6/2023,Dhanbad,WH_005,2/9/2023,Fashion-Men,916.65,IndiaPost,R_WH_005_Dhanbad
80436,2/23/2023,Pune,WH_005,2/24/2023,Sports & Fitness,419.21,BlueDart,R_WH_005_Pune
80437,10/15/2023,Chandigarh,WH_015,10/22/2023,Grocery,1735.88,BlueDart,R_WH_015_Chandigarh
80438,10/11/2023,Varanasi,WH_007,10/12/2023,Beauty & Personal Care,1806.47,Shadowfax,R_WH_007_Varanasi
80439,8/20/2024,Vadodara,WH_013,8/22/2024,Sports & Fitness,1080.58,EcomExpress,R_WH_013_Vadodara
80440,2/14/2023,Vasai-Virar,WH_007,2/18/2023,Health,222.87,EcomExpress,R_WH_007_Vasai-Virar
80441,10/11/2023,Delhi,WH_003,10/12/2023,Mobile & Accessories,2236.37,IndiaPost,R_WH_003_Delhi
80442,4/12/2025,Aligarh,WH_004,4/18/2025,Appliances,557.86,AmazonLogistics,R_WH_004_Aligarh
80443,8/4/2024,Thane,WH_003,8/9/2024,Industrial Supplies,341.58,Shadowfax,R_WH_003_Thane
80444,8/28/2025,Varanasi,WH_002,8/29/2025,Sports & Fitness,293.37,DTDC,R_WH_002_Varanasi
80445,2/11/2023,Chandigarh,WH_012,2/13/2023,Beauty & Personal Care,999.41,BlueDart,R_WH_012_Chandigarh
80446,2/21/2024,Vijayawada,WH_019,2/23/2024,Fashion-Men,3732.86,Delhivery,R_WH_019_Vijayawada
80447,9/29/2023,Mangalore,WH_016,10/4/2023,Toys & Baby,279.12,XpressBees,R_WH_016_Mangalore
80448,5/21/2023,Chennai,WH_010,5/25/2023,Stationery,1204.53,BlueDart,R_WH_010_Chennai
80449,7/5/2025,Agra,WH_011,7/8/2025,Automotive,2142.33,IndiaPost,R_WH_011_Agra
80450,7/24/2024,Vadodara,WH_019,7/27/2024,Beauty & Personal Care,124.91,EcomExpress,R_WH_019_Vadodara
80451,1/21/2025,Rajkot,WH_012,1/24/2025,Jewellery,1260.58,Delhivery,R_WH_012_Rajkot
80452,2/16/2023,Moradabad,WH_005,2/20/2023,Industrial Supplies,1023.65,Delhivery,R_WH_005_Moradabad
80453,6/16/2023,Hyderabad,WH_017,6/17/2023,Fashion-Men,480.36,Shadowfax,R_WH_017_Hyderabad
80454,9/13/2024,Rajkot,WH_013,9/15/2024,Toys & Baby,3058.66,Shadowfax,R_WH_013_Rajkot
80455,5/6/2023,Vijayawada,WH_007,5/7/2023,Fashion-Women,250.64,EcomExpress,R_WH_007_Vijayawada
80456,4/16/2024,Gurugram,WH_014,4/20/2024,Sports & Fitness,850.6,Delhivery,R_WH_014_Gurugram
80457,3/21/2025,Ahmedabad,WH_003,3/28/2025,Footwear,1055.9,Delhivery,R_WH_003_Ahmedabad
80458,7/11/2025,Visakhapatnam,WH_012,7/13/2025,Electronics,651.44,BlueDart,R_WH_012_Visakhapatnam
80459,9/12/2024,Ghaziabad,WH_007,9/16/2024,Automotive,2607,BlueDart,R_WH_007_Ghaziabad
80460,11/7/2024,Raipur,WH_002,11/9/2024,Pet Supplies,2555.95,DTDC,R_WH_002_Raipur
80461,1/5/2024,Raipur,WH_016,1/5/2024,Home & Kitchen,5171.43,Delhivery,R_WH_016_Raipur
80462,2/9/2025,Raipur,WH_010,2/10/2025,Home & Kitchen,213.67,BlueDart,R_WH_010_Raipur
80463,8/10/2024,Vadodara,WH_008,8/11/2024,Footwear,115.62,EcomExpress,R_WH_008_Vadodara
80464,1/7/2023,Raipur,WH_016,1/10/2023,Appliances,8912.09,EcomExpress,R_WH_016_Raipur
80465,11/28/2024,Dhanbad,WH_006,12/2/2024,Fashion-Men,1606.03,EcomExpress,R_WH_006_Dhanbad
80466,10/3/2023,Aligarh,WH_019,10/7/2023,Mobile & Accessories,4140.53,EcomExpress,R_WH_019_Aligarh
80467,8/13/2024,Pune,WH_006,8/20/2024,Jewellery,815.95,IndiaPost,R_WH_006_Pune
80468,3/6/2023,Meerut,WH_011,3/9/2023,Electronics,349.78,Shadowfax,R_WH_011_Meerut
80469,9/18/2024,Mumbai,WH_014,9/21/2024,Automotive,2539.3,Delhivery,R_WH_014_Mumbai
80470,7/21/2023,Faridabad,WH_002,7/31/2023,Books,728.96,XpressBees,R_WH_002_Faridabad
80471,5/22/2023,Ahmedabad,WH_003,5/23/2023,Appliances,574.57,EcomExpress,R_WH_003_Ahmedabad
