transport_id,warehouse_id,city,distance_km,fuel_cost_per_km_inr,courier_partner,courier_on_time_rate,estimated_transit_hours
48459,WH_016,Vadodara,34.8,2.63,IndiaPost,0.894,1.7
48460,WH_020,Gwalior,319.3,1.45,IndiaPost,0.876,19.8
48461,WH_001,Jodhpur,15.1,1.25,Delhivery,0.861,2.6
48462,WH_008,Dhanbad,59.3,0.92,AmazonLogistics,0.94,5.5
48463,WH_006,Bhiwandi,101.1,2.7,DTDC,0.909,3.7
48464,WH_008,Gurugram,209.1,2.99,DTDC,0.919,8.7
48465,WH_015,Ghaziabad,111.9,2.26,DTDC,0.853,5.7
48466,WH_013,Srinagar,139.3,2.66,IndiaPost,0.94,4.8
48467,WH_016,Kalyan-Dombivli,249.3,3.31,Shadowfax,0.835,13
48468,WH_007,Ranchi,33.6,3.05,IndiaPost,0.877,1.2
48469,WH_020,Ghaziabad,108.5,3.07,Shadowfax,0.886,4.4
48470,WH_006,Jaipur,179.8,3.63,Shadowfax,0.9,8.1
48471,WH_016,Meerut,110.6,3.81,XpressBees,0.778,19.1
48472,WH_013,Ahmedabad,247.2,1.68,DTDC,0.809,18.9
48473,WH_008,Delhi,314.3,2.06,AmazonLogistics,0.897,25
48474,WH_020,Bhopal,354.5,3.1,XpressBees,0.792,10
48475,WH_018,Bhopal,80.8,3.53,EcomExpress,0.765,16
48476,WH_011,Jodhpur,224.8,0.98,XpressBees,0.855,19.5
48477,WH_020,Gurugram,46.2,1.92,XpressBees,0.727,2
48478,WH_010,Srinagar,118.4,2.8,Delhivery,0.908,6.3
48479,WH_018,Dhanbad,107.3,2.88,AmazonLogistics,0.85,17.2
48480,WH_017,Bhiwandi,288.2,0.95,EcomExpress,0.936,30.2
48481,WH_005,Pimpri-Chinchwad,104.6,2.92,IndiaPost,0.89,4.5
48482,WH_001,Jaipur,202.4,1.02,DTDC,0.89,17.6
48483,WH_009,Hyderabad,127.9,1.21,DTDC,0.805,12.4
48484,WH_006,Moradabad,86,2.01,BlueDart,0.99,28.7
48485,WH_014,Nashik,203.2,1.42,IndiaPost,0.99,12.9
48486,WH_019,Gurugram,113.5,1.59,DTDC,0.96,12.8
48487,WH_012,Kanpur,27.3,1.83,Delhivery,0.919,11.3
48488,WH_008,Amritsar,76.1,2.91,Delhivery,0.92,9.4
48489,WH_004,Mumbai,51.7,2.91,Shadowfax,0.843,9.8
48490,WH_005,Ghaziabad,79.8,2.47,Shadowfax,0.898,6.5
48491,WH_015,Ahmedabad,134.7,3.37,EcomExpress,0.84,4.8
48492,WH_015,Mumbai,65.8,3.34,AmazonLogistics,0.878,10.9
48493,WH_009,Jaipur,131,3.68,DTDC,0.921,3.7
48494,WH_002,Kalyan-Dombivli,44.1,3.17,IndiaPost,0.841,9.2
48495,WH_015,Pimpri-Chinchwad,94.2,2.74,AmazonLogistics,0.901,9.9
48496,WH_010,Bhopal,159.7,1.82,Shadowfax,0.82,4
48497,WH_017,Agra,298.4,2.79,BlueDart,0.893,26.7
48498,WH_006,Thane,98.1,1.23,EcomExpress,0.934,2.9
48499,WH_003,Allahabad,97.6,1.73,DTDC,0.848,8.8
48500,WH_009,Patna,205.9,3.69,BlueDart,0.982,16.7
48501,WH_006,Gurugram,301.3,2.92,IndiaPost,0.861,13.7
48502,WH_015,Chennai,26.5,2.33,Delhivery,0.71,1.6
48503,WH_018,Amritsar,112.2,0.94,BlueDart,0.877,3.8
48504,WH_013,Gurugram,59.2,1.94,BlueDart,0.857,10
48505,WH_013,Bhiwandi,46.2,3.09,DTDC,0.924,2
48506,WH_003,Patna,96.2,1.83,IndiaPost,0.791,13
48507,WH_017,Raipur,146.6,3.22,EcomExpress,0.847,4.3
48508,WH_001,Vasai-Virar,78.7,1.42,DTDC,0.881,26.2
48509,WH_009,Madurai,285.3,2.19,Shadowfax,0.926,35.3
48510,WH_017,Ghaziabad,121.5,0.91,BlueDart,0.826,4.1
48511,WH_001,Howrah,159,2.26,EcomExpress,0.933,4
48512,WH_007,Ghaziabad,23.3,1.82,XpressBees,0.898,0.7
48513,WH_007,Nagpur,343.6,2.2,Shadowfax,0.768,25.8
48514,WH_010,Chennai,104.1,3.49,Delhivery,0.84,6.6
48515,WH_013,Meerut,283.5,3.27,XpressBees,0.963,18.3
48516,WH_003,Gurugram,177.8,3.72,Delhivery,0.926,13.5
48517,WH_009,Jodhpur,154.2,3.45,IndiaPost,0.788,15.8
48518,WH_009,Surat,176.1,2.31,AmazonLogistics,0.899,7.1
48519,WH_019,Rajkot,49.3,3.83,BlueDart,0.908,6.9
48520,WH_012,Howrah,200.2,1.29,EcomExpress,0.758,16.5
48521,WH_002,Chennai,337,3.6,XpressBees,0.939,9.9
48522,WH_014,Agra,118.8,1.81,Delhivery,0.89,5.9
48523,WH_009,Rajkot,30.1,3.55,IndiaPost,0.914,4
48524,WH_015,Dhanbad,39.4,3.28,DTDC,0.848,19.1
48525,WH_018,Faridabad,316.2,3.86,BlueDart,0.803,13.2
48526,WH_019,Kolkata,144.9,3.72,DTDC,0.94,4.5
48527,WH_020,Mumbai,142,2.89,AmazonLogistics,0.969,7.5
48528,WH_020,Bengaluru,370.5,1.44,Delhivery,0.918,26.7
48529,WH_006,Rajkot,53.4,3.47,AmazonLogistics,0.872,2.9
48530,WH_015,Kolkata,66,2.66,IndiaPost,0.937,5.9
48531,WH_002,Jodhpur,180.8,2.24,BlueDart,0.836,47.7
48532,WH_008,Pune,6,0.9,Shadowfax,0.839,2.5
48533,WH_003,Vijayawada,70.4,3.38,IndiaPost,0.758,36.1
48534,WH_002,Ludhiana,147.6,2.34,Delhivery,0.813,12.8
48535,WH_014,Varanasi,179,1.36,BlueDart,0.787,5.7
48536,WH_011,Bhiwandi,133.1,2.65,XpressBees,0.857,8.7
48537,WH_011,Nagpur,81.5,1.99,IndiaPost,0.899,2.3
48538,WH_017,Jabalpur,57,1.03,XpressBees,0.876,19.6
48539,WH_017,Gwalior,145.9,3.7,IndiaPost,0.918,9.9
48540,WH_017,Moradabad,119.5,1.31,Shadowfax,0.844,24.6
48541,WH_005,Nagpur,80.9,3.82,XpressBees,0.948,6.5
48542,WH_004,Vasai-Virar,19.8,3.6,EcomExpress,0.907,13.3
48543,WH_007,Pune,49.2,1.02,AmazonLogistics,0.904,10.8
48544,WH_018,Coimbatore,332.7,2.01,Delhivery,0.888,23.8
48545,WH_016,Kanpur,43.4,3.24,Delhivery,0.878,5
48546,WH_011,Jabalpur,443.3,3.08,IndiaPost,0.82,16.8
48547,WH_006,Nashik,65.7,1.29,DTDC,0.81,5.6
48548,WH_015,Moradabad,193.9,3.76,XpressBees,0.84,8.9
48549,WH_009,Indore,367.5,3.54,XpressBees,0.835,9.5
48550,WH_005,Pune,124.1,2.05,DTDC,0.839,11.7
48551,WH_016,Nagpur,178.7,2.97,EcomExpress,0.887,21
48552,WH_006,Ahmedabad,168.9,2.96,AmazonLogistics,0.937,19.2
48553,WH_020,Patna,21,2.63,EcomExpress,0.859,9.6
48554,WH_008,Howrah,89,1.07,BlueDart,0.879,8.7
48555,WH_014,Vadodara,158.1,2.44,Shadowfax,0.91,27.4
48556,WH_008,Chandigarh,46.3,1.37,AmazonLogistics,0.986,9.5
48557,WH_015,Patna,132.8,3.82,Shadowfax,0.907,7.5
48558,WH_011,Mangalore,28.9,1.13,EcomExpress,0.924,1.5
48559,WH_008,Bhiwandi,59.1,3.62,XpressBees,0.792,2.3
48560,WH_016,Mumbai,406,0.95,BlueDart,0.884,25.2
48561,WH_004,Gwalior,45.5,0.91,Delhivery,0.794,4.7
48562,WH_010,Gwalior,130,2.99,DTDC,0.873,4.9
48563,WH_001,Nagpur,232.7,3.42,Shadowfax,0.893,9.4
48564,WH_008,Bhiwandi,128.7,2.97,BlueDart,0.749,6.1
48565,WH_009,Aligarh,45.3,2.63,Delhivery,0.906,5.3
48566,WH_001,Kolkata,278.2,1.26,EcomExpress,0.909,17.2
48567,WH_008,Howrah,410,2.4,Delhivery,0.857,17.6
48568,WH_011,Mangalore,112.9,3.64,XpressBees,0.818,23.1
48569,WH_013,Raipur,82.3,0.9,Shadowfax,0.908,4.5
48570,WH_019,Pune,82,3.06,BlueDart,0.848,43.1
48571,WH_006,Chennai,167.1,3.85,XpressBees,0.849,4.8
48572,WH_002,Madurai,112,2.16,EcomExpress,0.883,5.3
48573,WH_010,Jabalpur,99.7,3.68,EcomExpress,0.913,33.7
48574,WH_006,Agra,70.8,2.41,EcomExpress,0.941,4.6
48575,WH_008,Bhopal,127.1,2.94,EcomExpress,0.891,6
48576,WH_010,Pimpri-Chinchwad,187.3,2.43,BlueDart,0.886,12.9
48577,WH_001,Thane,228.5,1.98,BlueDart,0.964,9.1
48578,WH_011,Srinagar,27.6,1.97,Delhivery,0.844,4.6
48579,WH_002,Faridabad,224.7,2.2,Delhivery,0.982,10.5
48580,WH_002,Kolkata,126.2,1.23,Shadowfax,0.862,20.4
48581,WH_011,Agra,400,1.24,AmazonLogistics,0.852,10.3
48582,WH_008,Dhanbad,13.3,1.31,Shadowfax,0.877,7.4
48583,WH_009,Vijayawada,455.2,1.12,IndiaPost,0.962,12.6
48584,WH_010,Faridabad,210.7,1.12,EcomExpress,0.855,8.2
48585,WH_007,Coimbatore,160.4,3.49,Delhivery,0.861,5.1
48586,WH_007,Bhopal,77.6,2.88,XpressBees,0.894,4.4
48587,WH_009,Patna,165.5,2.05,Shadowfax,0.808,9.6
48588,WH_010,Pimpri-Chinchwad,255.9,1.51,BlueDart,0.826,7.1
48589,WH_012,Indore,51.4,1.44,EcomExpress,0.828,5.2
48590,WH_007,Visakhapatnam,122.3,1.79,AmazonLogistics,0.782,10.6
48591,WH_001,Jaipur,265.4,1.39,Delhivery,0.828,9.1
48592,WH_014,Thane,107.9,3.24,IndiaPost,0.894,13.1
48593,WH_012,Pimpri-Chinchwad,53.9,2.14,IndiaPost,0.897,9.5
48594,WH_012,Aligarh,313.7,2.96,XpressBees,0.886,9
48595,WH_012,Howrah,40.9,1.58,BlueDart,0.871,1.4
48596,WH_009,Nashik,487.1,1.95,AmazonLogistics,0.866,31.4
48597,WH_002,Vijayawada,192,2.16,IndiaPost,0.944,11.2
48598,WH_019,Raipur,72.4,3.61,EcomExpress,0.944,21.9
48599,WH_007,Pimpri-Chinchwad,51,2.88,XpressBees,0.886,5.2
48600,WH_003,Bengaluru,96,2.3,DTDC,0.866,20.3
48601,WH_015,Jabalpur,369.8,1.91,DTDC,0.951,11.6
48602,WH_019,Meerut,76.2,3.76,BlueDart,0.856,6.6
48603,WH_002,Pimpri-Chinchwad,247.7,3.58,EcomExpress,0.927,7.2
48604,WH_002,Srinagar,38.8,2.23,AmazonLogistics,0.847,4
48605,WH_015,Surat,99.1,2.88,Delhivery,0.842,11.8
48606,WH_009,Bhubaneswar,104.3,1.65,Shadowfax,0.885,15.3
48607,WH_014,Chennai,264.8,3.63,AmazonLogistics,0.927,8.9
48608,WH_007,Vijayawada,83.8,1.5,IndiaPost,0.908,4.3
48609,WH_020,Meerut,200.3,2.31,EcomExpress,0.887,12
48610,WH_004,Kolkata,138,2.93,Delhivery,0.822,5.1
48611,WH_006,Faridabad,288.4,3.3,Delhivery,0.944,11.4
48612,WH_020,Meerut,174.9,2.01,XpressBees,0.845,7.8
48613,WH_008,Bhubaneswar,136.3,1.35,XpressBees,0.868,3.6
48614,WH_017,Chennai,474.8,2.7,IndiaPost,0.948,12.1
48615,WH_003,Bhiwandi,223.3,2.46,XpressBees,0.971,25.4
48616,WH_008,Kalyan-Dombivli,85.1,1.55,Delhivery,0.99,24.7
48617,WH_010,Delhi,126.1,1.59,BlueDart,0.829,4.6
48618,WH_020,Chennai,307.6,2.1,Delhivery,0.82,11.7
48619,WH_010,Vadodara,138.7,3.51,XpressBees,0.88,13.5
48620,WH_011,Nagpur,314.2,2.08,DTDC,0.975,22.3
48621,WH_004,Mumbai,181.6,1.67,Shadowfax,0.982,12.3
48622,WH_008,Howrah,56,1.34,DTDC,0.849,8.4
48623,WH_017,Vijayawada,36.8,2.38,DTDC,0.95,6.1
48624,WH_018,Kanpur,36.9,1.43,DTDC,0.88,33.5
48625,WH_017,Srinagar,443.6,2.12,BlueDart,0.86,20.5
48626,WH_008,Ranchi,92,1.68,Shadowfax,0.901,7.4
48627,WH_007,Ranchi,62,2.03,XpressBees,0.85,19.8
48628,WH_006,Faridabad,89.9,2.28,DTDC,0.764,7.6
48629,WH_015,Lucknow,14.6,1.16,Shadowfax,0.86,3.6
48630,WH_010,Rajkot,43.1,1.05,BlueDart,0.933,18.1
48631,WH_001,Lucknow,203.5,1.73,Delhivery,0.954,10.9
48632,WH_014,Bhiwandi,145.2,2.2,Shadowfax,0.817,9.3
48633,WH_002,Raipur,189.2,1.06,Delhivery,0.966,9.9
48634,WH_009,Chennai,211.8,3.62,BlueDart,0.823,14.5
48635,WH_012,Faridabad,27.2,3.51,IndiaPost,0.92,10.9
48636,WH_007,Patna,118.4,1.01,DTDC,0.922,50.8
48637,WH_007,Delhi,57.7,2.45,XpressBees,0.733,4.1
48638,WH_019,Indore,151.6,3.75,Delhivery,0.926,6.8
48639,WH_020,Surat,33,3.17,BlueDart,0.901,6.3
48640,WH_010,Amritsar,99.3,2.62,EcomExpress,0.865,7.2
48641,WH_019,Patna,108.3,1.63,XpressBees,0.916,8.7
48642,WH_019,Jaipur,47.6,3.3,IndiaPost,0.894,10.2
48643,WH_015,Bhiwandi,459.9,2.4,AmazonLogistics,0.924,16
48644,WH_008,Nagpur,484.6,2.91,Shadowfax,0.869,15.6
48645,WH_002,Varanasi,176.7,3.38,Shadowfax,0.795,14.2
48646,WH_011,Ahmedabad,244.4,1.66,IndiaPost,0.99,10.5
48647,WH_005,Bhiwandi,89.1,1.11,AmazonLogistics,0.916,9.4
48648,WH_002,Vadodara,108.5,2.15,IndiaPost,0.864,11.8
48649,WH_005,Agra,187.9,1.31,Delhivery,0.736,23.5
48650,WH_017,Bhopal,246.4,0.99,BlueDart,0.864,8.3
48651,WH_002,Ahmedabad,183,2.27,IndiaPost,0.888,26.8
48652,WH_008,Madurai,257.9,2.4,Delhivery,0.778,8.4
48653,WH_006,Gwalior,46.4,1.41,Delhivery,0.97,22.5
48654,WH_019,Dhanbad,338.8,3.83,Delhivery,0.873,30.9
48655,WH_004,Nagpur,213.2,2.07,BlueDart,0.93,10.4
48656,WH_013,Kanpur,253.2,0.97,EcomExpress,0.975,17.9
48657,WH_001,Ranchi,103.4,3.34,AmazonLogistics,0.786,5.3
48658,WH_001,Srinagar,88.6,2.32,BlueDart,0.787,29.2
48659,WH_020,Lucknow,269.9,1.82,BlueDart,0.873,49.2
48660,WH_004,Ranchi,163.5,1.6,AmazonLogistics,0.832,12
48661,WH_006,Thane,49.7,2.04,Delhivery,0.876,8.5
48662,WH_003,Surat,36.7,2.13,Shadowfax,0.935,11.2
48663,WH_010,Madurai,88.8,1.66,Delhivery,0.784,2.7
48664,WH_007,Lucknow,210.1,3.28,BlueDart,0.968,10.3
48665,WH_020,Raipur,344.4,1.78,AmazonLogistics,0.961,18.5
48666,WH_014,Kalyan-Dombivli,131.2,1.69,EcomExpress,0.947,21.3
48667,WH_002,Patna,77.5,1.22,EcomExpress,0.945,8
48668,WH_001,Nashik,36.7,2.03,IndiaPost,0.927,23.9
48669,WH_016,Vadodara,377.7,1.8,Shadowfax,0.828,16.8
48670,WH_009,Gurugram,179.2,1.13,IndiaPost,0.807,26.3
48671,WH_015,Nagpur,200.6,1.66,DTDC,0.798,12.2
48672,WH_010,Vijayawada,7,2.45,Delhivery,0.808,25.2
48673,WH_016,Nagpur,164.5,1.92,DTDC,0.929,6.5
48674,WH_008,Jabalpur,93.7,1.47,XpressBees,0.869,3.4
48675,WH_017,Srinagar,216.5,1.06,IndiaPost,0.883,20.5
48676,WH_019,Delhi,50.1,2.56,DTDC,0.939,6.3
48677,WH_001,Hyderabad,48.5,1.03,Shadowfax,0.892,2.6
48678,WH_007,Surat,99.6,3.03,IndiaPost,0.904,7.5
48679,WH_015,Chennai,62.7,3.77,Delhivery,0.98,19.1
48680,WH_010,Ahmedabad,108.6,1.78,DTDC,0.812,5
48681,WH_002,Kolkata,99.3,2.52,DTDC,0.906,18.7
48682,WH_014,Kalyan-Dombivli,90.3,2.3,Shadowfax,0.872,2.5
48683,WH_019,Surat,20.1,1.05,EcomExpress,0.889,23.4
48684,WH_010,Ranchi,31.2,3.6,DTDC,0.907,5.8
48685,WH_010,Kanpur,50.6,1.75,DTDC,0.904,6.4
48686,WH_013,Srinagar,317.4,2.24,IndiaPost,0.952,29.1
48687,WH_020,Coimbatore,96.9,3.68,EcomExpress,0.933,18.2
48688,WH_011,Faridabad,317.8,1.47,BlueDart,0.805,21.5
48689,WH_003,Moradabad,113.2,2.48,Delhivery,0.769,6.1
48690,WH_008,Mangalore,130.6,1.6,Delhivery,0.987,3.8
48691,WH_020,Patna,180.2,3.03,DTDC,0.747,10.4
48692,WH_017,Indore,76.3,3.56,DTDC,0.889,4.2
48693,WH_004,Lucknow,128.4,2.93,EcomExpress,0.96,7.9
48694,WH_020,Bhubaneswar,117,2.73,BlueDart,0.924,3.5
48695,WH_003,Varanasi,116.2,3.57,EcomExpress,0.81,7
48696,WH_018,Madurai,45.7,3.19,Delhivery,0.636,16.1
48697,WH_012,Pune,96.9,1.99,Shadowfax,0.895,3.6
48698,WH_012,Rajkot,109.1,2.67,DTDC,0.886,2.8
48699,WH_015,Madurai,15.4,2.42,XpressBees,0.849,46.2
48700,WH_010,Kalyan-Dombivli,213.9,3.75,IndiaPost,0.836,12.3
48701,WH_014,Aligarh,253.8,3.16,Shadowfax,0.928,9.9
48702,WH_014,Raipur,73,3.89,BlueDart,0.966,4.3
48703,WH_015,Bhiwandi,31.9,3.58,EcomExpress,0.879,7.4
48704,WH_008,Amritsar,237.3,2.38,IndiaPost,0.861,6
48705,WH_016,Raipur,82.3,2.91,EcomExpress,0.813,13.1
48706,WH_011,Gurugram,397.3,1.25,AmazonLogistics,0.943,19.2
48707,WH_011,Madurai,92.1,3.34,EcomExpress,0.908,6.7
48708,WH_011,Agra,190.2,1.75,AmazonLogistics,0.843,15.1
48709,WH_018,Agra,202.3,1.82,Shadowfax,0.884,38.9
48710,WH_015,Jabalpur,18,2.01,XpressBees,0.924,0.9
48711,WH_016,Ahmedabad,130.4,1.19,EcomExpress,0.885,9.7
48712,WH_004,Nagpur,207.1,3.15,IndiaPost,0.861,11.6
48713,WH_011,Agra,61.2,1.5,XpressBees,0.779,21.6
48714,WH_008,Pimpri-Chinchwad,209.1,2.2,Delhivery,0.925,9.2
48715,WH_009,Vadodara,98.1,2.27,IndiaPost,0.925,18.3
48716,WH_018,Chandigarh,340.8,1.81,EcomExpress,0.846,15.5
48717,WH_006,Surat,161.4,2.54,BlueDart,0.919,6.1
48718,WH_007,Faridabad,269.1,2.16,Delhivery,0.899,10.3
48719,WH_019,Bhubaneswar,100.6,0.99,Delhivery,0.83,6.5
48720,WH_017,Jodhpur,497.5,3.39,IndiaPost,0.94,15.3
48721,WH_017,Gwalior,120.8,3.09,Shadowfax,0.789,9.1
48722,WH_014,Vadodara,30.3,1.57,Delhivery,0.766,5.4
48723,WH_011,Indore,72.4,2.94,DTDC,0.944,30.9
48724,WH_003,Lucknow,26.8,2.14,BlueDart,0.858,7
48725,WH_006,Pimpri-Chinchwad,238.5,2.58,BlueDart,0.826,8
48726,WH_011,Ludhiana,566.5,3.66,XpressBees,0.859,16.4
48727,WH_004,Gurugram,405,3.81,IndiaPost,0.99,20.5
48728,WH_003,Surat,146.2,2.74,IndiaPost,0.844,6
48729,WH_005,Coimbatore,434.5,1.94,Delhivery,0.884,13.6
48730,WH_014,Hyderabad,99.2,1.47,Shadowfax,0.854,6
48731,WH_014,Madurai,137.1,1.27,EcomExpress,0.854,19.3
48732,WH_010,Coimbatore,246.8,1.65,IndiaPost,0.902,17.9
48733,WH_011,Rajkot,123.8,1.03,EcomExpress,0.829,5.4
48734,WH_016,Pune,337.5,0.92,BlueDart,0.853,8.5
48735,WH_003,Lucknow,56.6,3.81,Delhivery,0.923,6.3
48736,WH_015,Kalyan-Dombivli,134.3,0.91,DTDC,0.832,20.3
48737,WH_013,Chandigarh,447.7,3.58,AmazonLogistics,0.944,35.6
48738,WH_008,Moradabad,80.6,1.87,DTDC,0.918,4.1
48739,WH_008,Jodhpur,84.1,2.99,BlueDart,0.813,25
48740,WH_015,Gwalior,16.1,3.29,DTDC,0.939,3.7
48741,WH_001,Faridabad,41.2,1.47,EcomExpress,0.931,19.6
48742,WH_018,Ludhiana,116.4,1.4,XpressBees,0.919,12.1
48743,WH_007,Howrah,380.1,1.28,Shadowfax,0.793,13.9
48744,WH_002,Chandigarh,320,1.4,EcomExpress,0.848,13.8
48745,WH_004,Dhanbad,83.3,3.06,Shadowfax,0.882,3.9
48746,WH_002,Raipur,22.4,3.73,EcomExpress,0.92,4.2
48747,WH_010,Rajkot,97.3,1.99,EcomExpress,0.873,12.4
48748,WH_017,Howrah,165.9,2.97,BlueDart,0.912,4.5
48749,WH_014,Aligarh,162.5,2.3,Delhivery,0.99,4.8
48750,WH_020,Gwalior,174.5,3.59,AmazonLogistics,0.811,23
48751,WH_005,Jodhpur,168.3,2.1,EcomExpress,0.909,13.9
48752,WH_003,Meerut,203.1,1.48,Delhivery,0.769,5.4
48753,WH_001,Pimpri-Chinchwad,35,2.87,EcomExpress,0.937,14.3
48754,WH_017,Ranchi,309.3,2.46,Shadowfax,0.901,13.4
48755,WH_006,Nashik,76.7,2.82,EcomExpress,0.847,6.7
48756,WH_011,Nagpur,292.6,2.74,Delhivery,0.757,7.9
48757,WH_004,Coimbatore,189.1,3.43,Delhivery,0.75,27.9
48758,WH_015,Jodhpur,49.4,2.45,AmazonLogistics,0.88,1.3
48759,WH_011,Bhiwandi,73.3,3.62,DTDC,0.883,4.1
48760,WH_016,Faridabad,27.4,2.35,IndiaPost,0.937,1.6
48761,WH_020,Pimpri-Chinchwad,208,2.07,DTDC,0.899,24.1
48762,WH_013,Visakhapatnam,75.3,2.03,IndiaPost,0.948,10.3
48763,WH_009,Jaipur,65.5,2.96,Shadowfax,0.881,5.2
48764,WH_011,Chennai,290.4,2.04,IndiaPost,0.754,22.5
48765,WH_018,Dhanbad,194.7,1.4,XpressBees,0.961,11.4
48766,WH_018,Bhopal,66.8,3.52,DTDC,0.928,8.8
48767,WH_007,Patna,136.1,3.03,EcomExpress,0.901,11.9
48768,WH_017,Kalyan-Dombivli,274.4,1.29,IndiaPost,0.82,7
48769,WH_005,Nashik,290.3,3.42,BlueDart,0.93,9.9
48770,WH_006,Thane,29.7,3.83,IndiaPost,0.732,14.8
48771,WH_013,Srinagar,138.8,1.49,EcomExpress,0.951,6.3
48772,WH_017,Pune,106.7,1,Shadowfax,0.828,5.7
48773,WH_019,Lucknow,97,2.02,IndiaPost,0.935,7.7
48774,WH_009,Ludhiana,47.7,1.12,IndiaPost,0.81,3.9
48775,WH_010,Vadodara,64.2,3.16,Delhivery,0.97,10.2
48776,WH_016,Mumbai,53.1,2.38,BlueDart,0.894,1.8
48777,WH_008,Vadodara,55.8,2.57,Shadowfax,0.913,11.7
48778,WH_014,Chandigarh,12.3,3.32,AmazonLogistics,0.858,6.8
48779,WH_009,Bhiwandi,79.6,3.09,XpressBees,0.929,24.9
48780,WH_006,Thane,151.1,2.87,EcomExpress,0.98,5.4
48781,WH_003,Surat,18.7,1.55,EcomExpress,0.966,7.5
48782,WH_017,Bengaluru,208,3.8,DTDC,0.911,15
48783,WH_014,Faridabad,258.9,1.8,EcomExpress,0.931,18.1
48784,WH_004,Moradabad,75.2,3.46,BlueDart,0.974,6
48785,WH_007,Delhi,130.6,2.22,Delhivery,0.876,4.1
48786,WH_018,Jaipur,186.1,3.11,IndiaPost,0.902,17.8
48787,WH_005,Moradabad,107.8,1.9,Shadowfax,0.764,8.6
48788,WH_007,Ghaziabad,159.3,1.2,XpressBees,0.942,9.2
48789,WH_002,Hyderabad,201.1,1.84,DTDC,0.946,17.2
48790,WH_002,Aligarh,31.1,1.18,AmazonLogistics,0.949,3.4
48791,WH_001,Chennai,54.6,1.52,BlueDart,0.869,3.3
48792,WH_009,Bhubaneswar,78.6,1.42,AmazonLogistics,0.967,28.5
48793,WH_002,Jaipur,224.1,2.43,EcomExpress,0.854,10.9
48794,WH_003,Madurai,22.7,1.74,IndiaPost,0.807,10.1
48795,WH_005,Nashik,356.8,3.46,EcomExpress,0.882,19.8
48796,WH_009,Ludhiana,50.3,2.6,DTDC,0.816,3.7
48797,WH_013,Jaipur,238.4,1.87,EcomExpress,0.969,12.9
48798,WH_006,Faridabad,184,1.11,BlueDart,0.99,13.8
48799,WH_018,Coimbatore,84.9,3.74,BlueDart,0.877,11.3
48800,WH_001,Gurugram,72.6,0.9,XpressBees,0.851,4.8
48801,WH_001,Nagpur,89.4,3.17,EcomExpress,0.94,3.8
48802,WH_011,Aligarh,148,0.96,IndiaPost,0.81,18.2
48803,WH_002,Mumbai,112.7,2.09,EcomExpress,0.858,3.3
48804,WH_016,Kanpur,223.6,3.81,BlueDart,0.93,9.2
48805,WH_004,Coimbatore,174.9,2.08,Delhivery,0.814,5.9
48806,WH_011,Vasai-Virar,24.6,2.09,AmazonLogistics,0.877,10.2
48807,WH_001,Surat,217.2,1.68,AmazonLogistics,0.834,8
48808,WH_017,Moradabad,273.2,1.81,AmazonLogistics,0.827,9.9
48809,WH_006,Vasai-Virar,84.6,2.59,IndiaPost,0.849,6.9
48810,WH_014,Chandigarh,140.2,1.26,Delhivery,0.871,5.4
48811,WH_012,Madurai,165.3,1.99,EcomExpress,0.931,10.4
48812,WH_013,Jabalpur,120.3,1.31,Delhivery,0.971,9.8
48813,WH_007,Nashik,541.9,1.53,BlueDart,0.864,31.2
48814,WH_007,Raipur,104.3,3.35,Shadowfax,0.952,25.4
48815,WH_002,Nagpur,252.6,3.36,EcomExpress,0.816,6.9
48816,WH_007,Moradabad,181.7,3.23,AmazonLogistics,0.99,10
48817,WH_020,Gurugram,136.5,1.91,Shadowfax,0.961,18.4
48818,WH_012,Bhubaneswar,105.2,2.27,IndiaPost,0.841,5.9
48819,WH_001,Pune,253.1,1.79,IndiaPost,0.743,23.4
48820,WH_009,Meerut,194.3,3.45,EcomExpress,0.976,26.5
48821,WH_004,Bengaluru,207,3.18,Shadowfax,0.876,13.5
48822,WH_019,Ludhiana,74.4,1.55,EcomExpress,0.925,4.5
48823,WH_017,Moradabad,40.7,1.53,AmazonLogistics,0.916,4.1
48824,WH_006,Chandigarh,443.8,1.98,AmazonLogistics,0.854,16.9
48825,WH_004,Indore,93.8,1.41,IndiaPost,0.875,7
48826,WH_009,Vadodara,166.6,2.71,BlueDart,0.928,7.5
48827,WH_003,Chandigarh,78.6,1.44,Delhivery,0.948,9.6
48828,WH_017,Dhanbad,28.3,3.28,XpressBees,0.926,1.4
48829,WH_016,Ludhiana,88.3,0.99,XpressBees,0.87,2.4
48830,WH_002,Varanasi,215.6,2.36,Delhivery,0.99,12.6
48831,WH_010,Hyderabad,190.9,2.1,EcomExpress,0.906,19
48832,WH_009,Allahabad,158.8,2.38,BlueDart,0.827,11.2
48833,WH_009,Ludhiana,127.7,2.22,Shadowfax,0.861,5.4
48834,WH_012,Allahabad,130,1.46,Delhivery,0.921,5.9
48835,WH_019,Rajkot,195.5,1.34,IndiaPost,0.748,11.6
48836,WH_003,Rajkot,38.1,1.01,DTDC,0.931,11.7
48837,WH_005,Bhopal,128.7,1.14,BlueDart,0.958,8.2
48838,WH_015,Ludhiana,79.2,1.35,AmazonLogistics,0.988,2.6
48839,WH_013,Vadodara,137.4,1.17,IndiaPost,0.921,5.6
