transport_id,warehouse_id,city,distance_km,fuel_cost_per_km_inr,courier_partner,courier_on_time_rate,estimated_transit_hours
393,WH_004,Ludhiana,33.8,3.19,Delhivery,0.871,1.8
394,WH_003,Ghaziabad,106.6,1.42,EcomExpress,0.766,3
395,WH_013,Coimbatore,49.5,2.24,Shadowfax,0.948,2.9
396,WH_019,Ludhiana,426.9,2.44,DTDC,0.872,19.5
397,WH_014,Kalyan-Dombivli,158.5,2.14,Shadowfax,0.817,4.2
398,WH_013,Jabalpur,73.8,1.72,BlueDart,0.823,2.1
399,WH_020,Dhanbad,56.3,1.7,DTDC,0.99,6.8
400,WH_012,Ludhiana,103.9,2.26,IndiaPost,0.819,22.1
401,WH_003,Gwalior,191.4,1.68,EcomExpress,0.823,8.2
402,WH_017,Jaipur,382.4,1.77,EcomExpress,0.778,16.3
403,WH_007,Visakhapatnam,26.7,1.89,AmazonLogistics,0.925,1.2
404,WH_012,Chandigarh,322.7,1.83,BlueDart,0.898,19.3
405,WH_001,Coimbatore,92.4,2.39,Delhivery,0.953,8.8
406,WH_001,Meerut,68.5,2.66,Delhivery,0.873,1.9
407,WH_006,Howrah,215.1,2.15,IndiaPost,0.971,17.1
408,WH_008,Meerut,98,1.73,Delhivery,0.918,7.7
409,WH_020,Dhanbad,117.3,2.18,EcomExpress,0.87,12.2
410,WH_001,Vasai-Virar,106.2,3.32,DTDC,0.907,7.1
411,WH_006,Madurai,50.1,3.78,AmazonLogistics,0.866,3.8
412,WH_002,Ludhiana,198.8,1.47,DTDC,0.932,22.1
413,WH_001,Howrah,112,3.59,Shadowfax,0.814,3.8
414,WH_007,Moradabad,145.1,0.92,EcomExpress,0.934,4.2
415,WH_002,Ranchi,122.4,3.14,XpressBees,0.867,7.3
416,WH_004,Nagpur,87.3,1.52,BlueDart,0.808,8.3
417,WH_001,Ranchi,117.1,0.95,XpressBees,0.908,5.1
418,WH_015,Indore,161.5,3.81,IndiaPost,0.823,11.9
419,WH_001,Amritsar,25.7,3.73,Shadowfax,0.851,4.3
420,WH_019,Meerut,547.3,1.95,EcomExpress,0.846,15.6
421,WH_016,Vadodara,348.7,1.61,IndiaPost,0.859,15.6
422,WH_007,Kalyan-Dombivli,63.2,1.6,IndiaPost,0.801,10
423,WH_012,Mangalore,329.1,1.34,Shadowfax,0.928,15.1
424,WH_007,Srinagar,45.2,3.84,AmazonLogistics,0.889,7.2
425,WH_008,Mangalore,200.6,1.69,AmazonLogistics,0.798,7
426,WH_006,Ahmedabad,36.6,3.43,Shadowfax,0.936,3.3
427,WH_016,Aligarh,36.1,1.82,XpressBees,0.764,6.1
428,WH_010,Chandigarh,124.8,2.65,EcomExpress,0.842,7.3
429,WH_015,Dhanbad,361,3.85,XpressBees,0.982,15.6
430,WH_004,Rajkot,138.1,3.71,DTDC,0.91,6.4
431,WH_008,Howrah,105.5,2.6,IndiaPost,0.914,3.3
432,WH_014,Mangalore,152.3,1.37,EcomExpress,0.839,18.7
433,WH_017,Allahabad,121.5,2.17,IndiaPost,0.867,16.2
434,WH_016,Agra,94.8,2.75,Shadowfax,0.856,14.6
435,WH_001,Howrah,83.7,3.26,DTDC,0.947,5.5
436,WH_013,Visakhapatnam,237.6,3.6,BlueDart,0.79,8.1
437,WH_010,Kanpur,180.9,2.41,XpressBees,0.888,43.4
438,WH_017,Vadodara,137.4,2.98,BlueDart,0.766,11.7
439,WH_008,Varanasi,113.7,1.66,BlueDart,0.99,4.6
440,WH_002,Gwalior,148.9,1.24,IndiaPost,0.917,7.3
441,WH_015,Nagpur,228.4,2.19,AmazonLogistics,0.888,10.6
442,WH_016,Jodhpur,39.9,3.31,XpressBees,0.857,4.4
443,WH_010,Coimbatore,22.6,2.3,AmazonLogistics,0.826,8.5
444,WH_020,Jodhpur,42.6,2.53,BlueDart,0.849,1.3
445,WH_007,Indore,202.3,1.25,AmazonLogistics,0.74,5.1
446,WH_019,Thane,76.5,3.57,EcomExpress,0.893,3.9
447,WH_001,Kolkata,128.4,3.05,IndiaPost,0.847,8
448,WH_016,Bhubaneswar,44,1.1,BlueDart,0.936,10.5
449,WH_013,Kalyan-Dombivli,73.8,3.04,AmazonLogistics,0.893,6.9
450,WH_013,Kanpur,53.5,0.97,BlueDart,0.872,13.1
451,WH_014,Gwalior,244.2,3.59,XpressBees,0.908,16.7
452,WH_004,Kalyan-Dombivli,79.3,2.94,BlueDart,0.934,9.1
453,WH_011,Chandigarh,28.5,2.07,EcomExpress,0.788,18.7
454,WH_016,Howrah,177.5,1.01,EcomExpress,0.9,10.2
455,WH_014,Varanasi,148.7,2.49,Delhivery,0.937,5.9
456,WH_017,Howrah,96.8,3.53,DTDC,0.895,7.6
457,WH_002,Rajkot,61.1,2.13,EcomExpress,0.899,7.8
458,WH_009,Ahmedabad,332.8,2.85,Shadowfax,0.93,10.6
459,WH_011,Allahabad,21.2,2.57,IndiaPost,0.891,0.6
460,WH_019,Ludhiana,313.9,2.54,Delhivery,0.99,22.9
461,WH_001,Mangalore,384,1.17,EcomExpress,0.88,17.1
462,WH_011,Kalyan-Dombivli,157.1,2.14,EcomExpress,0.878,12.3
463,WH_014,Chandigarh,136.9,2.66,Delhivery,0.866,4.5
464,WH_017,Visakhapatnam,319.2,1.91,BlueDart,0.797,22.1
465,WH_004,Pimpri-Chinchwad,190.2,2.32,Shadowfax,0.932,10.1
466,WH_010,Kalyan-Dombivli,333.6,3.66,Delhivery,0.795,8.8
467,WH_018,Rajkot,18,3.82,IndiaPost,0.901,0.5
468,WH_006,Bhubaneswar,380.1,1.77,XpressBees,0.879,12.8
469,WH_011,Bengaluru,476.1,1.52,AmazonLogistics,0.904,16
470,WH_013,Vijayawada,186,2.99,Delhivery,0.844,16.2
471,WH_003,Aligarh,66.7,1.97,Shadowfax,0.85,16
472,WH_013,Vadodara,154.6,3.54,DTDC,0.874,25.3
473,WH_017,Ranchi,439,1.68,XpressBees,0.939,13.8
474,WH_009,Kalyan-Dombivli,231.4,2.64,BlueDart,0.783,6.9
475,WH_011,Hyderabad,222.2,1.84,Delhivery,0.876,11.4
476,WH_001,Ludhiana,140.8,2.79,Delhivery,0.812,3.5
477,WH_019,Delhi,95.3,3.71,XpressBees,0.836,7
478,WH_004,Agra,207.2,3.68,XpressBees,0.99,6.8
479,WH_013,Mangalore,157.8,1.24,DTDC,0.794,12
480,WH_011,Mumbai,190.8,2.39,IndiaPost,0.89,8.1
481,WH_005,Meerut,247.6,2.5,Delhivery,0.933,7.5
482,WH_020,Vadodara,89,3.59,DTDC,0.973,2.9
483,WH_019,Bhopal,150.4,1.18,Delhivery,0.829,9.7
484,WH_020,Thane,117.1,3.2,DTDC,0.949,26.9
485,WH_015,Nagpur,188.3,2.12,IndiaPost,0.932,15.3
486,WH_017,Coimbatore,236.7,2.91,BlueDart,0.881,13.9
487,WH_010,Ludhiana,373.8,3.05,AmazonLogistics,0.906,22.1
488,WH_015,Pimpri-Chinchwad,344,2.27,BlueDart,0.907,10.5
489,WH_019,Lucknow,108.5,1.79,DTDC,0.818,10.1
490,WH_015,Ghaziabad,356.6,2.63,IndiaPost,0.864,20.6
491,WH_013,Ranchi,90.2,2.26,Shadowfax,0.941,6.7
492,WH_016,Vasai-Virar,162.3,2.67,Shadowfax,0.914,32.5
493,WH_003,Pune,73.8,1.21,EcomExpress,0.839,16.5
494,WH_009,Mumbai,128,1.9,BlueDart,0.886,11.3
495,WH_017,Vijayawada,299.6,2.46,AmazonLogistics,0.829,29.3
496,WH_010,Kalyan-Dombivli,349,3.26,Delhivery,0.787,24.9
497,WH_010,Pune,105.9,3.45,Delhivery,0.871,4.3
498,WH_016,Ahmedabad,93.6,1.86,DTDC,0.842,2.5
499,WH_011,Vasai-Virar,26.7,3.78,Shadowfax,0.906,12.1
500,WH_004,Surat,229.2,3.65,BlueDart,0.891,6.7
501,WH_008,Vadodara,238.1,2.92,BlueDart,0.846,20.8
502,WH_007,Jaipur,220.6,3.43,Shadowfax,0.825,19.9
503,WH_010,Madurai,121.3,3.1,Delhivery,0.819,16
504,WH_013,Patna,102.9,2.41,Shadowfax,0.845,23.8
505,WH_017,Rajkot,87.8,2.56,IndiaPost,0.847,5.2
506,WH_008,Moradabad,164.5,1.96,EcomExpress,0.898,8.5
507,WH_015,Indore,168.6,1.3,Shadowfax,0.837,35.1
508,WH_003,Jaipur,28.1,2.94,DTDC,0.86,1.1
509,WH_003,Dhanbad,188.9,2.49,DTDC,0.854,14.3
510,WH_014,Raipur,132.4,2.67,Shadowfax,0.851,26.5
511,WH_008,Madurai,193.2,1.76,EcomExpress,0.787,10.7
512,WH_020,Allahabad,603.1,3.38,BlueDart,0.796,15.9
513,WH_007,Moradabad,109.8,1.19,XpressBees,0.918,10.4
514,WH_003,Coimbatore,66.6,1.25,Shadowfax,0.909,4.3
515,WH_008,Moradabad,220.2,2.97,AmazonLogistics,0.961,19.8
516,WH_017,Kolkata,92.8,1.32,IndiaPost,0.88,20.3
517,WH_013,Hyderabad,164.5,1.45,EcomExpress,0.887,4.2
518,WH_002,Lucknow,141,3.57,DTDC,0.969,4.5
519,WH_005,Faridabad,259.7,2.37,Delhivery,0.863,12.5
520,WH_001,Madurai,348.7,3.84,Shadowfax,0.926,16.7
521,WH_010,Visakhapatnam,99.3,2.11,EcomExpress,0.908,14.6
522,WH_007,Visakhapatnam,79.1,2.94,EcomExpress,0.941,10.1
523,WH_020,Visakhapatnam,141,1.54,Shadowfax,0.792,17.1
524,WH_003,Mangalore,130.1,1,BlueDart,0.943,11.5
525,WH_006,Jodhpur,158.4,1.4,DTDC,0.863,5.2
526,WH_006,Kalyan-Dombivli,80.9,3.19,EcomExpress,0.914,5.4
527,WH_020,Thane,191.4,1,EcomExpress,0.99,7
528,WH_008,Faridabad,105.3,3.24,Delhivery,0.829,3.6
529,WH_006,Lucknow,307.2,1.04,AmazonLogistics,0.816,14.7
530,WH_014,Visakhapatnam,116.2,3.07,IndiaPost,0.86,4
531,WH_011,Kalyan-Dombivli,95.4,2.36,DTDC,0.959,43.2
532,WH_002,Agra,43.1,3.65,Delhivery,0.843,1.2
533,WH_011,Rajkot,193.9,2.85,AmazonLogistics,0.844,18.7
534,WH_005,Pimpri-Chinchwad,18.4,1.74,AmazonLogistics,0.942,18.3
535,WH_020,Dhanbad,159.5,1.65,XpressBees,0.884,14
536,WH_019,Mangalore,69.2,3.08,AmazonLogistics,0.847,17.7
537,WH_017,Ahmedabad,297.5,3.29,EcomExpress,0.96,12.9
538,WH_001,Delhi,283.6,2.8,Delhivery,0.909,10.1
539,WH_009,Agra,111.2,2.17,EcomExpress,0.901,15.1
540,WH_007,Dhanbad,26,1.17,Shadowfax,0.85,1.7
541,WH_014,Jodhpur,83.2,1.21,XpressBees,0.826,5.9
542,WH_020,Bhiwandi,125,2.07,BlueDart,0.82,11.3
543,WH_010,Kanpur,90.4,1.73,XpressBees,0.947,10.7
544,WH_017,Agra,166.4,2.19,EcomExpress,0.917,6.5
545,WH_012,Aligarh,216.5,1.48,Shadowfax,0.888,10.1
546,WH_016,Allahabad,201.6,1.68,Delhivery,0.775,7.7
547,WH_002,Ahmedabad,72.6,3.28,IndiaPost,0.792,6.4
548,WH_001,Kolkata,226,2.53,Shadowfax,0.855,6.8
549,WH_014,Delhi,425.7,1.68,EcomExpress,0.86,14.4
550,WH_006,Bengaluru,37.4,1.61,BlueDart,0.973,11.6
551,WH_002,Nashik,155.1,1.53,IndiaPost,0.989,7.7
552,WH_011,Vadodara,61.4,2.54,Delhivery,0.916,2.6
553,WH_004,Gurugram,143.5,2.29,BlueDart,0.786,61.8
554,WH_015,Ludhiana,305,2.2,BlueDart,0.796,11.8
555,WH_017,Mumbai,69.3,2.57,Delhivery,0.791,7.5
556,WH_003,Jabalpur,85.8,2.65,EcomExpress,0.862,7.7
557,WH_009,Bengaluru,180.3,2.35,Delhivery,0.852,5.8
558,WH_014,Jabalpur,44.9,1.89,IndiaPost,0.945,14.4
559,WH_015,Vasai-Virar,117.3,2.9,XpressBees,0.869,4.6
560,WH_002,Kalyan-Dombivli,124.8,0.99,Delhivery,0.816,4.6
561,WH_010,Srinagar,69.4,0.95,BlueDart,0.943,29.5
562,WH_019,Coimbatore,91.9,1.24,EcomExpress,0.825,2.9
563,WH_020,Madurai,275.5,1.57,EcomExpress,0.861,20.1
564,WH_003,Rajkot,271.5,3.61,Delhivery,0.799,32.1
565,WH_015,Aligarh,150.4,1.59,EcomExpress,0.871,3.9
566,WH_005,Jodhpur,150.1,2.29,IndiaPost,0.831,9.5
567,WH_013,Agra,69.7,2.53,EcomExpress,0.854,4.1
568,WH_016,Allahabad,134.9,3.72,AmazonLogistics,0.99,4.4
569,WH_016,Kalyan-Dombivli,171.7,2.2,DTDC,0.932,6.7
570,WH_016,Srinagar,31,3.07,XpressBees,0.896,14.6
571,WH_003,Surat,119.1,3.08,IndiaPost,0.868,7.8
572,WH_014,Ludhiana,341.5,1.64,XpressBees,0.877,9.1
573,WH_009,Allahabad,110.3,2.28,EcomExpress,0.961,5.5
574,WH_002,Bhiwandi,174.5,3.68,IndiaPost,0.778,22.8
575,WH_018,Mangalore,220.3,3.44,XpressBees,0.99,41.6
576,WH_004,Thane,120.1,1.58,XpressBees,0.828,3.4
577,WH_016,Nashik,260.7,3.61,Shadowfax,0.899,14
578,WH_002,Kalyan-Dombivli,31.8,3.81,Shadowfax,0.858,1.6
579,WH_019,Vasai-Virar,93.7,2.61,EcomExpress,0.946,8.1
580,WH_008,Visakhapatnam,544,3.06,Shadowfax,0.816,18.5
581,WH_001,Aligarh,294.7,1.02,AmazonLogistics,0.897,10
582,WH_015,Visakhapatnam,321.3,2.06,IndiaPost,0.827,13.5
583,WH_008,Ghaziabad,171.2,2.52,Shadowfax,0.919,12.8
584,WH_003,Bhopal,228.6,2.04,EcomExpress,0.907,12.8
585,WH_001,Pimpri-Chinchwad,235.3,2.51,XpressBees,0.99,9.2
586,WH_018,Ahmedabad,185.4,1.98,Shadowfax,0.99,5.3
587,WH_018,Ludhiana,153.2,3.27,AmazonLogistics,0.895,17.8
588,WH_010,Srinagar,15.9,1.58,Delhivery,0.832,1.9
589,WH_004,Aligarh,179.5,1.53,XpressBees,0.902,17.2
590,WH_017,Chandigarh,446.6,3.2,Delhivery,0.86,18.4
591,WH_018,Vasai-Virar,84.1,3.85,XpressBees,0.846,3.5
592,WH_006,Howrah,29.8,1.57,BlueDart,0.896,14.8
593,WH_020,Faridabad,175.9,3.19,Shadowfax,0.832,12.7
594,WH_003,Pimpri-Chinchwad,403.4,2.4,DTDC,0.905,17.9
595,WH_006,Pune,63.8,3.62,Delhivery,0.809,9.1
596,WH_003,Mumbai,76.4,1.04,Shadowfax,0.865,19.2
597,WH_006,Thane,440.8,1.35,IndiaPost,0.821,21.8
598,WH_006,Indore,177.5,1.6,BlueDart,0.776,10.2
599,WH_019,Aligarh,145,3.24,Shadowfax,0.877,4.2
600,WH_007,Delhi,37,2.69,Delhivery,0.844,3.8
601,WH_013,Mangalore,203,3,XpressBees,0.898,7.7
602,WH_008,Ahmedabad,115.5,3.45,Shadowfax,0.817,10.1
603,WH_005,Moradabad,99,3.04,AmazonLogistics,0.854,2.7
604,WH_020,Bhubaneswar,152.7,2.82,Shadowfax,0.827,32.2
605,WH_019,Jaipur,241.8,1.39,Delhivery,0.855,9.4
606,WH_007,Srinagar,187,1.69,DTDC,0.956,6.1
607,WH_013,Amritsar,108,1.06,AmazonLogistics,0.811,7.4
608,WH_008,Nashik,182.8,3.49,DTDC,0.755,15.2
609,WH_004,Chennai,114.8,2.87,BlueDart,0.912,12.1
610,WH_003,Moradabad,296.7,3.87,IndiaPost,0.882,31.1
611,WH_017,Varanasi,217.8,2.74,IndiaPost,0.846,9.1
612,WH_012,Chandigarh,150.7,2.86,AmazonLogistics,0.933,7.4
613,WH_009,Kalyan-Dombivli,71.3,1.78,Delhivery,0.941,3.5
614,WH_015,Jodhpur,30.5,2.25,DTDC,0.881,4.1
615,WH_010,Bhubaneswar,164,1.94,AmazonLogistics,0.913,4.7
616,WH_016,Hyderabad,620.2,3.73,IndiaPost,0.786,18.6
617,WH_014,Kolkata,149.2,1.08,Delhivery,0.914,15.3
618,WH_014,Rajkot,63.7,2.18,Shadowfax,0.977,16.1
619,WH_012,Hyderabad,93.5,1.07,DTDC,0.845,2.7
620,WH_015,Vijayawada,167.9,1.92,Delhivery,0.9,6
621,WH_006,Gwalior,275.7,1.08,BlueDart,0.827,7.1
622,WH_020,Aligarh,51.1,3.65,Shadowfax,0.95,2.1
623,WH_018,Indore,80.2,1.27,IndiaPost,0.901,13.8
624,WH_013,Mangalore,241.6,1.51,XpressBees,0.872,9.2
625,WH_013,Amritsar,110.9,2.33,BlueDart,0.851,9
626,WH_017,Rajkot,68.1,2.35,EcomExpress,0.953,11.8
627,WH_013,Pimpri-Chinchwad,419,1.73,IndiaPost,0.854,17.1
628,WH_014,Bhubaneswar,106.5,2.06,Delhivery,0.924,22
629,WH_016,Delhi,21.6,3.43,XpressBees,0.825,18.9
630,WH_010,Thane,62.3,2.82,BlueDart,0.877,16.1
631,WH_001,Chandigarh,80.8,3.05,AmazonLogistics,0.893,3.2
632,WH_011,Pune,172.5,3.5,BlueDart,0.89,7.9
633,WH_019,Hyderabad,182,1.53,DTDC,0.828,5.3
634,WH_020,Bhiwandi,31.7,2.91,EcomExpress,0.862,15
635,WH_020,Bhopal,51.8,1.34,Delhivery,0.956,14.4
636,WH_001,Howrah,303.7,1.93,AmazonLogistics,0.7,8.2
637,WH_015,Ghaziabad,415.2,3.43,IndiaPost,0.953,26.6
638,WH_003,Amritsar,138.4,2.39,XpressBees,0.943,8.2
639,WH_019,Lucknow,379.4,2.33,Delhivery,0.829,24
640,WH_003,Bengaluru,182.5,2.13,XpressBees,0.797,8.6
641,WH_015,Bhubaneswar,58.9,1.2,Delhivery,0.885,1.7
642,WH_010,Delhi,108.5,2.42,BlueDart,0.808,25.4
643,WH_006,Kanpur,102.1,3.69,Shadowfax,0.872,15.8
644,WH_010,Allahabad,26.1,1.19,IndiaPost,0.907,7.6
645,WH_016,Srinagar,46.6,1.61,IndiaPost,0.968,2.9
646,WH_003,Howrah,73,2.15,Shadowfax,0.99,3.8
647,WH_006,Nashik,35.7,3.77,AmazonLogistics,0.858,1.1
648,WH_010,Aligarh,228.5,2.81,Shadowfax,0.99,14.2
649,WH_014,Varanasi,52.8,3.65,XpressBees,0.758,9.2
650,WH_006,Thane,320.5,1.83,Delhivery,0.806,8.9
651,WH_014,Mumbai,119.8,1.54,DTDC,0.927,4.3
652,WH_006,Hyderabad,59.8,2.03,AmazonLogistics,0.853,3.8
653,WH_019,Ahmedabad,158.4,2.31,BlueDart,0.887,12.5
654,WH_012,Visakhapatnam,83.9,1.68,EcomExpress,0.841,15.3
655,WH_006,Moradabad,110.6,2.94,EcomExpress,0.877,5
656,WH_009,Ahmedabad,392.3,2.99,Delhivery,0.882,27.2
657,WH_016,Jaipur,99.9,1.06,Delhivery,0.813,5.2
658,WH_008,Rajkot,238,3.62,IndiaPost,0.793,10.2
659,WH_003,Thane,40.3,2.4,DTDC,0.898,5.7
660,WH_005,Ahmedabad,211,1.17,IndiaPost,0.907,13.9
661,WH_002,Ghaziabad,15.7,2.29,EcomExpress,0.92,8.3
662,WH_008,Nashik,38.6,0.93,BlueDart,0.874,50.1
663,WH_004,Srinagar,97.9,3.72,AmazonLogistics,0.832,14.9
664,WH_009,Gwalior,173.6,3.08,DTDC,0.849,36.7
665,WH_008,Ahmedabad,154.8,2.71,Shadowfax,0.875,19.6
666,WH_015,Varanasi,79.7,2.64,Shadowfax,0.868,8.8
667,WH_013,Chandigarh,222.1,2.99,AmazonLogistics,0.99,9.7
668,WH_015,Jabalpur,606.4,1.85,XpressBees,0.837,25
669,WH_013,Kalyan-Dombivli,47.7,3.74,Shadowfax,0.856,6.8
670,WH_014,Mumbai,396.7,2.54,XpressBees,0.753,12.5
671,WH_014,Moradabad,258.6,1.93,XpressBees,0.785,9.5
672,WH_019,Chandigarh,198.7,0.93,IndiaPost,0.896,6.7
673,WH_017,Amritsar,36.6,2.23,BlueDart,0.909,3.9
674,WH_012,Aligarh,92.6,1.5,IndiaPost,0.966,7.2
675,WH_015,Lucknow,16.7,2.3,IndiaPost,0.879,5.9
676,WH_015,Gwalior,390.3,2.32,Shadowfax,0.878,12.1
677,WH_015,Madurai,358.7,3.28,EcomExpress,0.853,16.9
678,WH_012,Allahabad,108.9,1.98,XpressBees,0.759,12.1
679,WH_017,Bhiwandi,132.6,2.59,XpressBees,0.787,6
680,WH_002,Jaipur,74,1.52,EcomExpress,0.831,9.3
681,WH_005,Gurugram,11.6,1.51,DTDC,0.792,2.9
682,WH_019,Srinagar,240.4,1.3,AmazonLogistics,0.976,31.3
683,WH_007,Kalyan-Dombivli,47.8,3.27,DTDC,0.913,5.6
684,WH_001,Hyderabad,93.6,1.08,Shadowfax,0.954,4
685,WH_016,Gurugram,114.3,2.11,BlueDart,0.887,8.1
686,WH_001,Jabalpur,188,3.02,DTDC,0.965,15
687,WH_001,Kanpur,84.3,1.8,XpressBees,0.823,19
688,WH_017,Srinagar,46.4,3.08,XpressBees,0.862,3.8
689,WH_004,Patna,84.2,2.98,Shadowfax,0.914,22.9
690,WH_019,Varanasi,109.3,3.23,XpressBees,0.901,22.8
691,WH_015,Kanpur,4,1.58,Delhivery,0.873,5.2
692,WH_006,Amritsar,84.7,3.81,Delhivery,0.936,11.7
693,WH_009,Meerut,443.7,3.2,Shadowfax,0.901,32.5
694,WH_004,Vijayawada,923.2,1.42,EcomExpress,0.879,41.8
695,WH_007,Varanasi,51.7,3.27,BlueDart,0.852,6.1
696,WH_017,Chandigarh,43.1,2.31,XpressBees,0.918,10
697,WH_007,Rajkot,69.2,2.38,AmazonLogistics,0.883,9.1
698,WH_007,Bhubaneswar,221.1,3.2,XpressBees,0.819,6.9
699,WH_012,Aligarh,87.6,1.59,XpressBees,0.879,18.3
700,WH_017,Meerut,143.8,3.61,DTDC,0.922,4.8
701,WH_015,Howrah,202.4,1.41,Shadowfax,0.814,5.2
702,WH_018,Vijayawada,33.8,3.03,Shadowfax,0.839,5
703,WH_002,Surat,104.8,2.92,DTDC,0.807,6.2
704,WH_002,Delhi,133.1,2.08,Delhivery,0.975,8.1
705,WH_019,Chennai,188.9,1.99,Delhivery,0.948,9.3
706,WH_017,Chennai,9.8,1.36,IndiaPost,0.919,1
707,WH_007,Kolkata,99.8,3.64,BlueDart,0.827,7.4
708,WH_012,Surat,32.2,3.08,DTDC,0.935,5.1
709,WH_006,Moradabad,72.1,2.06,DTDC,0.784,11.7
710,WH_016,Aligarh,224.7,3.69,EcomExpress,0.889,18.7
711,WH_013,Varanasi,161.3,2.04,IndiaPost,0.871,5.8
712,WH_002,Mumbai,176.1,2.7,XpressBees,0.873,7.3
713,WH_019,Kolkata,205.2,1.59,XpressBees,0.895,9.2
714,WH_017,Jabalpur,154,3.45,Shadowfax,0.856,6
715,WH_008,Coimbatore,117.6,1.05,XpressBees,0.886,8.6
716,WH_019,Gwalior,210.9,2.02,IndiaPost,0.795,7.5
717,WH_016,Kanpur,220.8,1.05,EcomExpress,0.831,9.9
718,WH_011,Amritsar,458,1.95,AmazonLogistics,0.853,17.4
719,WH_017,Pimpri-Chinchwad,65,3.27,XpressBees,0.813,4
720,WH_003,Madurai,25.3,3.8,IndiaPost,0.852,9.3
721,WH_009,Madurai,126.5,3.47,IndiaPost,0.853,26.1
722,WH_002,Pimpri-Chinchwad,168.1,3.38,XpressBees,0.836,15.5
723,WH_008,Nashik,38.1,1.55,XpressBees,0.962,2.3
724,WH_017,Lucknow,308.8,3.78,BlueDart,0.805,16
725,WH_017,Moradabad,246.1,1,BlueDart,0.845,12.2
726,WH_015,Moradabad,310.8,2.81,DTDC,0.909,9.1
727,WH_017,Bhopal,76.3,3.68,DTDC,0.854,3
728,WH_010,Bhopal,208.6,1.16,EcomExpress,0.8,8.7
729,WH_012,Vijayawada,115.5,1.59,XpressBees,0.878,25
730,WH_012,Gurugram,25.4,3.37,Shadowfax,0.762,0.8
731,WH_010,Rajkot,159.9,1.08,EcomExpress,0.828,5.3
732,WH_014,Kolkata,110.6,2.83,DTDC,0.913,5.4
733,WH_007,Nagpur,136.1,3.15,DTDC,0.99,12.5
734,WH_020,Mumbai,22.8,3.16,Delhivery,0.855,7.5
735,WH_016,Varanasi,34.5,2.73,AmazonLogistics,0.944,8.5
736,WH_001,Gwalior,52.5,3.4,XpressBees,0.912,7.9
737,WH_012,Chennai,207.7,3.21,Delhivery,0.931,13.3
738,WH_014,Howrah,118.5,1.7,AmazonLogistics,0.919,7.5
739,WH_007,Delhi,25.8,0.98,AmazonLogistics,0.99,2
740,WH_007,Chandigarh,51.8,3.16,IndiaPost,0.887,46.5
741,WH_008,Kanpur,74.6,1.39,Delhivery,0.822,14.5
742,WH_008,Agra,97.7,2.88,Delhivery,0.922,4.7
743,WH_014,Ghaziabad,204.3,1.79,AmazonLogistics,0.801,13.8
744,WH_009,Visakhapatnam,183.2,3.65,Delhivery,0.744,6.9
745,WH_011,Chandigarh,59.8,2.76,Delhivery,0.972,2.3
746,WH_018,Jodhpur,56.4,1.9,DTDC,0.893,2.8
747,WH_007,Vadodara,111.4,3.46,XpressBees,0.9,4.2
748,WH_017,Vijayawada,66.7,1.37,DTDC,0.882,4
749,WH_003,Nashik,153.2,1.3,XpressBees,0.864,5.3
750,WH_001,Rajkot,385.7,2.71,DTDC,0.942,10.9
751,WH_015,Varanasi,84.8,0.91,BlueDart,0.857,2.5
752,WH_004,Pimpri-Chinchwad,126.6,1.28,XpressBees,0.87,9.2
753,WH_004,Hyderabad,182,1.84,EcomExpress,0.941,9.4
754,WH_019,Hyderabad,403.9,1.06,DTDC,0.9,13.4
755,WH_014,Hyderabad,195.5,2.17,DTDC,0.885,28.9
756,WH_015,Kanpur,212.1,1.39,Delhivery,0.749,5.9
757,WH_014,Pimpri-Chinchwad,232.3,1.57,IndiaPost,0.837,11.5
758,WH_020,Srinagar,220.4,1.46,EcomExpress,0.888,29.3
759,WH_009,Ghaziabad,192.5,3.63,BlueDart,0.844,6.2
760,WH_012,Nagpur,103.2,1.31,EcomExpress,0.885,7.1
761,WH_013,Kolkata,145.5,2.09,AmazonLogistics,0.98,5.1
762,WH_018,Bhopal,66.5,3.57,IndiaPost,0.917,3.8
763,WH_014,Amritsar,128.9,2.17,Delhivery,0.708,3.7
764,WH_016,Ghaziabad,252.9,2.85,AmazonLogistics,0.855,10.1
765,WH_013,Indore,46.2,1.26,XpressBees,0.89,21.4
766,WH_016,Allahabad,65.2,1.94,DTDC,0.912,12.3
767,WH_008,Nagpur,16.3,2.08,BlueDart,0.881,2.5
768,WH_004,Varanasi,291.7,2.04,DTDC,0.815,9.9
769,WH_003,Bengaluru,12.2,1.88,Delhivery,0.886,4.6
770,WH_019,Nashik,143.6,2.39,AmazonLogistics,0.934,7.1
771,WH_009,Vasai-Virar,70.9,3.01,EcomExpress,0.921,14.4
772,WH_001,Kanpur,147.5,2.83,BlueDart,0.898,21.1
773,WH_012,Hyderabad,279.7,3.44,Delhivery,0.929,12.7
774,WH_018,Kolkata,255.5,1.34,AmazonLogistics,0.843,6.8
775,WH_005,Jaipur,33.4,1,Delhivery,0.92,7.6
776,WH_004,Howrah,146.8,1.95,DTDC,0.904,15.2
777,WH_015,Varanasi,198.5,1.41,BlueDart,0.911,34.6
778,WH_007,Nagpur,52.2,3.68,Shadowfax,0.885,8.6
779,WH_017,Varanasi,190.2,2.22,DTDC,0.872,9.7
780,WH_001,Jodhpur,81.6,1.08,BlueDart,0.823,15.8
781,WH_016,Varanasi,30.1,3.73,XpressBees,0.821,0.9
