op_id,warehouse_id,date,avg_processing_time_hours,storage_cost_per_pallet_inr,workforce_available,shifts
537,WH_009,7/24/2024,3.55,448.22,36,2
538,WH_010,6/22/2023,4.56,373.23,267,1
539,WH_011,4/5/2025,2.98,115.39,37,2
540,WH_020,11/24/2023,8.41,184.76,160,3
541,WH_018,6/14/2023,7.32,467.23,194,2
542,WH_005,2/6/2024,6.49,117.82,93,3
543,WH_003,3/18/2023,5.86,194.78,124,3
544,WH_012,6/24/2024,4.28,208.06,161,3
545,WH_003,2/16/2024,9.04,290.49,326,2
546,WH_016,4/23/2024,8.66,105.39,290,2
547,WH_017,2/9/2023,3.06,320.82,230,2
548,WH_017,11/4/2023,5.51,164.64,374,2
549,WH_019,2/12/2024,4.84,129.58,216,2
550,WH_007,7/4/2024,4.82,173.87,144,2
551,WH_016,1/14/2024,3.08,463.14,181,3
552,WH_017,9/8/2025,8.77,231.19,131,3
553,WH_004,4/6/2025,7.19,160.9,257,2
554,WH_015,3/3/2024,6.31,276.6,51,2
555,WH_013,11/7/2024,9.07,142.32,112,2
556,WH_016,7/18/2025,3.47,384.91,154,2
557,WH_005,5/14/2023,8.39,468.75,132,3
558,WH_002,10/26/2024,1.74,139.99,45,2
559,WH_004,11/13/2024,3.22,284.73,123,2
560,WH_019,6/30/2025,9.2,421.72,357,3
561,WH_019,4/20/2024,8.65,222.39,370,1
562,WH_019,7/8/2024,7.26,200.54,368,2
563,WH_007,5/5/2023,7.29,249.68,75,3
564,WH_008,5/3/2023,5.06,147.76,267,2
565,WH_019,10/3/2023,3.68,391.89,97,3
566,WH_010,9/30/2024,4.39,330.11,98,3
567,WH_020,2/13/2024,6.82,105.61,198,2
568,WH_004,3/7/2024,6.69,277.78,55,3
569,WH_017,2/3/2025,3.89,478.57,55,2
570,WH_005,7/12/2023,4.71,154.1,98,3
571,WH_016,8/28/2025,5.86,181.66,385,3
572,WH_004,3/13/2025,6.57,457.37,370,2
573,WH_015,9/21/2025,5.44,435.69,35,3
574,WH_006,9/24/2025,4.17,290.08,255,2
575,WH_020,3/26/2025,5.32,120.91,218,2
576,WH_002,8/30/2024,5.86,64.15,312,2
577,WH_003,9/12/2025,3.76,334.27,203,3
578,WH_014,9/5/2024,5.17,447.63,251,2
579,WH_005,4/25/2024,7.67,155.38,125,2
580,WH_002,8/25/2025,5.62,88.17,304,2
581,WH_004,4/29/2024,6.23,110.95,61,3
582,WH_008,7/2/2023,4.03,120.19,271,2
583,WH_007,5/13/2025,4.12,439.16,383,2
584,WH_007,4/2/2024,6.85,271.84,342,2
585,WH_008,6/3/2024,7.92,459.19,94,3
586,WH_018,9/26/2025,9.49,307.6,63,1
587,WH_009,4/20/2024,3,211.54,329,2
588,WH_015,11/9/2024,5.32,481.36,298,2
589,WH_018,9/21/2023,6.12,200,264,3
590,WH_003,6/5/2023,7.64,163.1,188,3
591,WH_002,5/28/2023,7.75,274.69,337,2
592,WH_005,9/4/2023,5.98,254.26,51,2
593,WH_017,6/4/2024,6.59,173.28,147,3
594,WH_008,4/3/2025,4.82,309.58,331,3
595,WH_008,8/29/2024,7.72,101.76,166,2
596,WH_016,4/13/2024,8.07,317.73,212,2
597,WH_012,2/1/2025,5.11,373.97,156,3
598,WH_018,4/24/2023,7.15,484.4,375,3
599,WH_002,8/16/2025,6.74,203.33,320,3
600,WH_005,2/21/2023,4.82,397.04,120,1
601,WH_014,10/2/2024,8.3,432.05,287,3
602,WH_006,4/18/2023,3.78,492.47,160,3
603,WH_011,9/11/2023,6.78,338.23,238,3
604,WH_012,12/4/2024,5.75,196.42,281,2
605,WH_001,6/7/2025,3.12,478.66,101,1
606,WH_010,7/19/2025,7.46,338.18,100,2
607,WH_012,7/26/2025,5.2,181.04,288,3
608,WH_007,3/31/2024,5.14,474.04,39,2
609,WH_003,3/12/2024,6.69,215.48,80,2
610,WH_017,6/14/2024,5.04,286.22,362,3
611,WH_013,4/16/2023,5.81,283.65,64,2
612,WH_007,10/2/2024,6.47,86.85,320,1
613,WH_019,7/24/2024,7.73,265.5,255,2
614,WH_010,8/27/2025,4.6,263.11,121,3
615,WH_013,7/28/2024,5,119.72,282,2
616,WH_009,11/8/2023,8.23,73.36,355,2
617,WH_017,3/31/2025,2.78,140.04,228,2
618,WH_010,3/6/2024,2.44,200.51,106,2
619,WH_006,1/26/2023,7.64,181.1,366,2
620,WH_020,6/11/2024,4.55,231.31,114,3
621,WH_010,12/16/2023,5.33,455.92,206,2
622,WH_009,3/12/2024,7.64,496.68,314,2
623,WH_019,3/15/2023,8.18,194.87,290,2
624,WH_005,7/11/2025,3.78,210.7,240,2
625,WH_020,1/19/2025,6.25,179.34,42,2
626,WH_014,12/28/2024,6.26,373.85,342,3
627,WH_019,8/29/2024,6.46,260.41,141,2
628,WH_004,7/9/2024,7.33,348.6,58,2
629,WH_008,9/22/2024,7.16,186.83,343,2
630,WH_018,7/31/2025,7.8,378.93,73,2
631,WH_003,3/18/2024,6.1,185.76,80,3
632,WH_019,7/7/2025,4.07,313.43,384,1
633,WH_010,7/6/2025,4.82,137.36,360,3
634,WH_005,3/7/2024,9.09,321.64,232,3
635,WH_008,9/22/2023,6.16,464.58,141,2
636,WH_001,8/27/2023,6.7,423.63,381,2
637,WH_009,4/13/2023,6.36,123.24,360,2
638,WH_006,4/8/2024,8.25,63.63,325,1
639,WH_019,2/1/2025,10,321.65,340,2
640,WH_002,1/29/2023,5.68,190.41,307,3
641,WH_011,3/22/2025,4.41,65.31,343,3
642,WH_006,9/9/2023,6.91,418.56,87,2
643,WH_014,3/21/2023,7.03,153.5,382,3
644,WH_010,10/3/2023,3.9,248.92,185,3
645,WH_008,3/26/2024,6.05,433.7,393,3
646,WH_017,6/15/2025,5.14,141.16,265,3
647,WH_016,4/30/2023,6.1,174.76,292,3
648,WH_014,1/1/2023,5.16,214.52,310,2
649,WH_008,8/7/2023,3.92,52.27,263,1
650,WH_002,3/28/2024,5.91,485.7,31,2
651,WH_014,11/10/2023,6.42,85.64,295,2
652,WH_015,1/2/2023,10.3,355.36,117,2
653,WH_002,8/27/2024,8.8,423.69,325,2
654,WH_017,9/23/2024,4.7,254.94,159,3
655,WH_010,9/16/2024,4.57,106.27,345,2
656,WH_013,11/15/2023,5.45,329.01,189,2
657,WH_011,5/2/2023,8.27,290.91,97,2
658,WH_020,3/2/2023,6.69,325.73,145,2
659,WH_003,4/8/2023,4.84,457.06,247,2
660,WH_002,10/11/2024,3.54,242.79,369,2
661,WH_011,4/1/2024,5.18,355.84,159,2
662,WH_013,4/23/2024,3.86,254.16,188,2
663,WH_006,8/13/2025,4.6,122.2,227,3
664,WH_010,12/31/2023,7.09,232.43,289,2
665,WH_018,10/27/2024,8.66,171.16,260,3
666,WH_009,2/1/2024,5.91,328.32,213,3
667,WH_020,9/8/2024,7.74,147.08,113,1
668,WH_016,2/18/2025,7.81,364.36,122,2
669,WH_001,5/22/2023,4.27,168.56,142,2
670,WH_014,9/29/2024,7.48,204.54,32,2
671,WH_018,8/16/2023,7.61,362.38,230,3
672,WH_007,6/3/2024,9.22,412.02,240,2
673,WH_019,3/4/2023,8.46,387.08,241,2
674,WH_008,2/24/2024,3.97,428.96,318,2
675,WH_005,11/4/2024,7.47,313.13,245,2
676,WH_001,10/9/2023,6.69,84.76,335,2
677,WH_007,11/27/2023,4.63,221.31,270,2
678,WH_018,1/27/2023,4.64,142.89,338,1
679,WH_011,3/29/2024,6.12,427.39,368,2
680,WH_011,9/7/2023,2.66,137.65,377,3
681,WH_011,9/29/2024,6.98,211.74,153,2
682,WH_020,2/21/2024,4.34,399.17,267,2
683,WH_004,4/22/2024,4.67,160.78,151,2
684,WH_002,8/22/2023,1.83,225.17,235,2
685,WH_013,1/18/2024,7.29,353.13,205,2
686,WH_016,6/12/2024,5.76,124.64,313,2
687,WH_017,3/6/2023,6.24,247.04,254,3
688,WH_009,8/17/2025,6.18,492.57,234,2
689,WH_008,5/13/2023,5.36,347.26,371,2
690,WH_016,4/4/2024,4.86,97.93,311,3
691,WH_008,11/6/2024,5.41,309.92,260,2
692,WH_015,2/27/2025,5.81,114.76,32,2
693,WH_009,9/30/2025,8.59,278.89,281,3
694,WH_016,8/29/2023,3.32,103.71,361,2
695,WH_020,6/18/2023,9.06,473.7,190,3
696,WH_015,3/1/2023,3.98,264.65,212,1
697,WH_010,4/21/2024,4.33,93.13,103,2
698,WH_007,12/20/2023,4.16,358.23,237,2
699,WH_020,12/8/2023,9.96,148.51,186,2
700,WH_007,2/21/2023,6.33,155.68,118,3
701,WH_019,3/21/2025,5.04,454.08,323,2
702,WH_003,2/27/2023,8.4,253.75,89,2
703,WH_016,11/30/2023,3.4,54.49,343,3
704,WH_018,10/4/2024,6.85,106.74,270,2
705,WH_014,10/26/2023,2.17,110.19,42,2
706,WH_017,4/8/2025,7.6,123.87,142,2
707,WH_002,7/10/2025,2.97,312.63,170,3
708,WH_015,8/21/2023,3.21,476.47,234,2
709,WH_006,8/21/2023,5.28,444.37,208,2
710,WH_004,11/22/2023,8.7,125.98,328,2
711,WH_012,12/19/2023,7.24,150.81,312,2
712,WH_006,12/27/2023,4.57,201.84,40,2
713,WH_009,9/15/2023,7.6,426.83,291,2
714,WH_014,1/7/2023,4.05,370.65,139,3
715,WH_006,9/22/2025,8,334.13,36,2
716,WH_001,9/25/2025,7.16,325.58,322,1
717,WH_017,3/16/2024,9.48,247.28,383,1
718,WH_001,8/19/2023,7.39,352.71,383,1
719,WH_019,2/2/2023,4.75,211.43,61,2
720,WH_018,2/15/2023,6.73,280.58,68,3
721,WH_015,5/12/2025,4.92,387.48,156,2
722,WH_008,11/4/2024,5.11,415.68,191,2
723,WH_020,7/27/2023,5.99,75.61,365,2
724,WH_005,3/23/2024,6.91,436.64,193,2
725,WH_002,6/19/2023,6.22,319.8,298,2
726,WH_009,7/22/2023,4.97,150.14,133,2
727,WH_018,8/16/2023,4.11,391.79,119,2
728,WH_012,8/19/2024,5.87,207.61,56,2
729,WH_014,10/16/2024,5.97,384.28,303,3
730,WH_006,10/27/2024,6.71,494.11,139,2
731,WH_019,3/9/2023,6.07,80.5,363,2
732,WH_001,1/30/2025,8.44,360.76,55,3
733,WH_019,2/13/2025,3.97,181.08,129,1
734,WH_010,9/23/2025,9.44,456.27,89,2
735,WH_014,3/3/2024,5.77,399.53,123,2
736,WH_005,11/28/2024,4.34,162.08,327,2
737,WH_006,8/13/2025,7.06,163.34,312,2
738,WH_015,2/12/2024,7.75,375.83,359,2
739,WH_007,2/6/2025,6.12,255.41,184,1
740,WH_013,7/1/2023,7.09,475.36,322,2
741,WH_018,7/29/2025,5.85,137.8,61,2
742,WH_019,1/24/2024,6.75,254.37,40,3
743,WH_018,3/23/2025,6.86,453.58,26,3
744,WH_008,3/27/2025,1.47,73.09,355,3
745,WH_005,4/26/2024,7.78,217.19,298,2
746,WH_006,2/4/2025,7.29,232.41,255,2
747,WH_019,9/8/2025,5.3,163.25,174,3
748,WH_015,3/14/2024,7.34,385.11,33,2
749,WH_017,6/29/2025,7.24,134.15,397,2
750,WH_010,6/5/2023,4.36,499.11,181,3
751,WH_004,10/27/2023,4.33,449.63,113,3
752,WH_012,1/1/2025,7.09,145.61,359,2
753,WH_010,10/17/2024,6.81,351.27,166,2
754,WH_005,8/13/2023,4.16,243.14,154,1
755,WH_014,2/8/2025,5.48,214.7,242,2
756,WH_001,5/30/2025,5.02,334.17,78,3
757,WH_014,5/16/2023,1.65,267.16,323,2
758,WH_020,8/27/2025,11.24,375.82,301,2
759,WH_012,6/15/2025,9.65,283.6,164,2
760,WH_002,5/21/2023,2.66,157.77,237,2
761,WH_004,7/11/2025,7.86,248.95,274,3
762,WH_013,12/28/2023,8.12,95.5,320,2
763,WH_012,9/10/2025,3.38,463.89,120,2
764,WH_004,5/12/2023,10.06,322.68,82,3
765,WH_011,5/26/2024,4.5,80.36,242,2
766,WH_003,7/24/2024,9.32,211.85,379,3
767,WH_005,11/14/2024,5.03,132.99,333,1
768,WH_012,12/12/2024,2.62,420.78,151,2
769,WH_015,1/4/2025,4.92,226.51,160,2
770,WH_013,6/8/2023,2.48,295.45,274,3
771,WH_002,8/13/2023,3,325.51,86,3
772,WH_019,9/16/2023,6.28,154.85,215,1
773,WH_006,6/2/2025,3.69,207.86,263,1
774,WH_011,2/24/2024,8.63,317.5,143,2
775,WH_011,8/17/2023,9.1,152.62,355,1
776,WH_020,10/19/2023,6.13,412.12,57,2
777,WH_018,3/27/2025,10.72,439.7,97,2
778,WH_002,11/25/2023,4.86,84.72,81,2
779,WH_007,3/23/2024,2.54,304.72,330,1
780,WH_010,12/19/2024,6.54,391.34,210,2
781,WH_008,2/23/2024,9.08,139.49,212,1
782,WH_009,11/25/2024,5.25,319.27,246,3
783,WH_016,6/8/2023,4.77,55.51,281,3
784,WH_009,2/20/2024,5.38,85.33,254,2
785,WH_017,8/14/2025,8.74,305.8,190,2
786,WH_008,5/24/2024,4.38,166.63,111,2
787,WH_020,5/17/2024,6.97,310.29,368,2
788,WH_008,2/13/2023,4.22,382.16,314,1
789,WH_001,3/16/2024,8.82,113.56,171,3
790,WH_002,6/9/2023,6.49,471.24,278,3
791,WH_014,5/31/2025,8.81,470.41,352,3
792,WH_016,5/5/2023,9.82,68.89,254,2
793,WH_001,9/24/2023,9.46,483.47,197,2
794,WH_013,6/7/2024,6.08,276.51,374,3
795,WH_002,7/2/2024,7.5,315.34,221,2
796,WH_009,1/12/2025,5.83,200.74,68,3
797,WH_013,3/16/2023,2.89,132.46,397,3
798,WH_005,8/8/2023,2.48,219.75,146,3
799,WH_002,10/26/2023,5.56,64.73,297,1
800,WH_005,12/15/2023,2.56,472.82,171,3
801,WH_012,7/18/2024,4.84,261.96,136,2
802,WH_006,7/27/2024,6.51,383.19,101,3
803,WH_002,4/13/2025,1.35,82.4,375,2
804,WH_002,7/23/2023,6.45,163.54,320,3
805,WH_020,3/21/2024,5.6,61.51,301,2
806,WH_008,9/16/2023,7.77,59.3,58,2
807,WH_005,10/7/2023,1,51.57,83,2
808,WH_008,8/16/2024,9.14,372.29,177,2
809,WH_020,10/4/2024,5.59,383.92,317,2
810,WH_006,1/25/2024,6.23,467.69,120,1
811,WH_020,7/2/2024,6.84,227.78,193,1
812,WH_007,8/31/2023,6.7,330.86,245,2
813,WH_007,6/19/2023,4.75,331.29,108,2
814,WH_001,7/30/2025,4.26,458.32,277,2
815,WH_011,1/26/2024,2.62,475.38,397,3
816,WH_003,4/26/2025,6.37,363.76,147,2
817,WH_020,3/17/2024,4.56,393.7,330,2
818,WH_008,6/7/2023,5.56,352.66,154,2
819,WH_013,4/20/2025,6.46,54,68,2
820,WH_020,9/19/2025,1.56,417.79,118,2
821,WH_016,7/10/2023,6.01,372.63,335,3
822,WH_007,8/9/2024,4.96,222.04,317,2
823,WH_011,12/13/2024,4.89,166.95,380,2
824,WH_006,8/17/2024,7.49,134.72,306,3
825,WH_018,2/2/2023,3.93,383.9,179,2
826,WH_016,4/18/2024,6.27,436.64,267,3
827,WH_016,10/9/2024,7.36,260.45,246,1
828,WH_014,11/7/2024,4.93,172.66,162,2
829,WH_016,6/17/2023,7.23,199.78,247,3
830,WH_001,8/5/2023,7.89,277.9,79,2
831,WH_020,4/1/2023,5.88,406.63,104,2
832,WH_009,10/25/2024,6.81,280.06,188,3
833,WH_012,4/17/2025,5.04,426.12,299,2
834,WH_001,10/24/2024,5.6,94.35,389,2
835,WH_006,8/3/2025,5.34,304.78,340,1
836,WH_003,7/4/2023,7.16,120.8,212,1
837,WH_009,9/26/2024,1,489.9,261,1
838,WH_003,11/5/2023,5.43,123.37,98,3
839,WH_002,6/15/2025,7.31,178.4,75,3
840,WH_004,4/30/2025,4.17,282.55,78,2
841,WH_009,1/10/2025,2.35,361.3,253,1
842,WH_008,4/11/2024,3.63,110.58,52,3
843,WH_012,4/15/2023,6.84,112.17,365,2
844,WH_014,7/6/2025,7.21,420.7,196,2
845,WH_020,9/8/2023,3.5,292.18,207,3
846,WH_006,12/7/2024,6.43,225,298,3
847,WH_001,7/31/2024,9.02,240.43,72,3
848,WH_013,2/10/2025,8.03,375.49,339,2
849,WH_013,6/12/2023,5.44,61.61,211,3
850,WH_017,8/22/2025,5.9,444.88,127,2
851,WH_015,2/11/2025,6.9,356.53,388,3
852,WH_002,3/11/2023,6.9,168.25,155,2
853,WH_004,2/3/2025,5.75,486.24,163,3
854,WH_010,7/25/2023,2.65,290.22,350,3
855,WH_006,6/15/2024,7.13,136.21,133,2
856,WH_006,9/9/2025,6.33,488.95,338,2
857,WH_007,4/1/2025,5.14,114.78,114,3
858,WH_006,2/9/2024,7.67,462.07,47,3
859,WH_001,6/6/2023,4.4,282.17,53,2
860,WH_003,3/21/2024,7.53,474.45,277,1
861,WH_017,6/13/2023,5.17,465.04,195,3
862,WH_007,8/15/2023,1.54,410.79,150,2
863,WH_016,3/30/2023,5.75,360.32,96,3
864,WH_009,9/20/2024,6.43,488.38,349,2
865,WH_003,11/12/2023,8.41,373.44,170,3
866,WH_006,9/20/2024,6.86,432.96,220,2
867,WH_020,4/3/2023,2.63,484.05,113,2
868,WH_004,4/29/2025,8.79,301.51,79,1
869,WH_006,4/20/2023,2.72,194.91,162,2
870,WH_001,6/9/2024,4.63,238.8,318,2
871,WH_001,7/25/2023,6.51,144.17,248,2
872,WH_001,9/15/2025,3.51,311.47,273,2
873,WH_020,10/16/2024,5.01,97.11,250,2
874,WH_018,10/18/2024,6.51,166.52,47,2
875,WH_001,8/25/2023,5.78,262.44,214,2
876,WH_015,11/10/2023,3.49,239.95,100,3
877,WH_016,2/10/2025,5.42,404.57,208,2
878,WH_007,7/17/2024,6.18,188.77,200,2
879,WH_009,5/13/2025,6.33,458.2,213,2
880,WH_016,7/8/2025,6.35,461.43,78,2
881,WH_010,6/20/2023,3.3,60.64,264,3
882,WH_009,10/16/2024,5.42,170.06,350,2
883,WH_018,1/30/2024,4.73,265.79,345,2
884,WH_009,4/25/2024,5.56,57.8,284,3
885,WH_012,9/30/2025,6.86,305.84,200,3
886,WH_002,7/9/2024,5.33,304.44,132,2
887,WH_020,6/2/2024,2.73,340.91,41,2
888,WH_003,6/14/2023,8.65,381.44,215,2
889,WH_012,2/9/2025,4.98,429.79,112,3
890,WH_007,8/15/2023,3.86,193.02,231,2
891,WH_006,3/23/2025,5.6,498.21,215,3
892,WH_015,2/3/2023,5.51,59.34,211,2
893,WH_010,12/27/2023,4.16,218.35,58,2
894,WH_001,5/12/2025,1.31,172.34,386,2
895,WH_003,7/20/2023,6.2,279.05,146,3
896,WH_002,8/27/2023,6.68,498.52,110,2
897,WH_008,9/19/2023,6.96,224.12,261,1
898,WH_003,8/31/2024,5.4,464.81,371,1
899,WH_018,4/5/2023,3.58,398.56,123,2
900,WH_001,4/4/2023,5.68,74.26,185,3
901,WH_005,8/30/2023,2.25,386.09,305,2
902,WH_020,8/6/2025,9.39,209.74,234,3
903,WH_011,5/17/2024,5.63,433.48,93,1
904,WH_020,9/3/2024,7.17,145.44,324,2
905,WH_015,7/31/2023,3.55,304.91,233,3
906,WH_016,1/13/2024,6.06,448.07,316,3
907,WH_001,6/27/2024,5.51,383.33,352,2
908,WH_017,8/29/2025,4.55,152.56,266,3
909,WH_013,2/15/2024,4.88,163.86,139,3
910,WH_003,3/7/2025,1,87.32,28,2
911,WH_005,3/20/2023,3.85,447.63,24,2
912,WH_016,2/5/2024,8.33,341.08,163,2
913,WH_019,4/11/2023,4.74,120,225,3
914,WH_008,3/8/2024,4.51,197,247,3
915,WH_001,1/22/2023,6.08,384.91,392,3
916,WH_019,4/29/2023,5,134.75,245,3
917,WH_009,8/9/2025,4.63,437.81,331,2
918,WH_003,1/13/2025,8.43,429.92,363,2
919,WH_017,7/11/2025,6.96,250.85,247,2
920,WH_006,3/25/2023,10.29,401.48,34,2
921,WH_011,3/31/2024,6.2,401.88,299,2
922,WH_012,7/1/2024,4.84,464.3,27,2
923,WH_006,5/24/2024,9.12,194.57,27,2
924,WH_012,12/6/2023,5.03,496.54,126,1
925,WH_002,1/9/2024,6.38,495.79,162,3
926,WH_016,3/4/2025,2.59,176.05,60,3
927,WH_013,4/17/2025,11.51,358.6,118,3
928,WH_016,4/22/2023,8.23,67.45,345,2
929,WH_018,5/14/2023,6.42,423.86,104,2
930,WH_011,10/3/2024,8.3,472.47,188,3
931,WH_013,8/11/2024,3.05,308.95,230,2
932,WH_018,7/6/2025,11.31,467,254,2
933,WH_016,8/5/2025,2.69,341.03,326,2
934,WH_006,5/27/2023,7.12,444.74,302,1
935,WH_014,2/19/2025,6.03,291.83,340,2
936,WH_011,8/10/2024,7.17,101.44,130,2
937,WH_016,6/29/2024,4.99,236.16,25,2
938,WH_018,10/18/2024,6.31,425.17,62,3
939,WH_006,12/2/2024,5.95,156.86,87,2
940,WH_007,2/14/2024,6.66,119.9,117,2
941,WH_005,5/29/2024,5.8,190.99,164,1
942,WH_019,3/30/2023,3.59,81.06,386,1
943,WH_012,1/11/2023,9.3,430.75,340,2
944,WH_003,11/14/2023,8.17,290.42,376,2
945,WH_019,9/15/2025,6.11,117.35,289,2
946,WH_011,1/21/2024,7.19,118.68,280,3
947,WH_001,10/5/2024,6.96,150.83,297,2
948,WH_017,8/11/2023,8.77,488.95,137,1
949,WH_014,3/23/2024,6.4,417.8,271,3
950,WH_007,7/2/2023,3.79,77.48,331,2
951,WH_010,9/7/2024,2.19,209.24,103,3
952,WH_018,3/28/2025,3.31,102.05,171,2
953,WH_007,4/2/2024,7.23,213.51,387,3
954,WH_020,7/22/2025,4.86,386.9,141,2
955,WH_008,3/4/2024,7.84,429.37,88,2
956,WH_005,3/22/2024,3.52,283.61,72,2
957,WH_010,11/10/2024,6.49,196.23,179,3
958,WH_012,9/7/2023,3.3,288.55,374,2
959,WH_016,2/8/2024,6.13,135.86,270,2
960,WH_017,4/9/2024,9.64,210.25,45,1
961,WH_001,6/13/2023,5.99,413.99,83,1
962,WH_008,3/29/2023,7.37,246.2,354,2
963,WH_019,12/2/2023,3.51,410.48,365,1
964,WH_007,12/24/2024,6.62,123.38,177,3
965,WH_004,10/19/2024,5.15,290.21,139,3
966,WH_005,4/18/2024,9.23,392.57,287,3
967,WH_002,7/25/2023,8.53,327.52,33,3
968,WH_017,7/30/2024,4.24,380.17,294,3
969,WH_016,10/27/2024,1,152.68,255,3
970,WH_008,6/15/2024,6.84,378.24,261,3
971,WH_005,5/14/2024,4.29,94.06,216,2
972,WH_004,1/27/2025,4.97,336.92,103,1
973,WH_011,1/1/2025,8.51,371.87,261,2
974,WH_002,7/14/2025,5.55,56.96,91,2
975,WH_018,7/3/2024,3.37,462.72,326,2
976,WH_011,9/29/2025,8.11,271.6,290,2
977,WH_014,1/4/2023,6.39,388.11,258,2
978,WH_012,1/25/2025,6.32,177.36,158,2
979,WH_020,2/16/2023,9.89,104.04,316,3
980,WH_010,2/16/2024,8.3,401.17,41,2
981,WH_008,5/31/2023,4.43,69.46,57,2
982,WH_009,2/26/2023,5.51,335.74,105,3
983,WH_001,4/27/2024,9.88,197.31,396,3
984,WH_012,12/5/2023,6.48,239.98,135,2
985,WH_014,1/6/2025,4.57,63.21,213,2
986,WH_010,3/6/2024,10.25,243.38,108,3
987,WH_002,4/16/2024,6.21,253.08,26,2
988,WH_005,3/18/2024,9.46,394.02,171,2
989,WH_002,8/24/2024,4.14,436.29,109,2
990,WH_009,6/21/2023,8.63,382.26,88,2
991,WH_017,4/7/2025,7.25,354.19,156,2
992,WH_008,10/11/2024,6.08,56.62,256,3
993,WH_014,12/18/2024,7.83,350.14,125,3
994,WH_012,11/18/2023,6.62,308.11,306,2
995,WH_020,10/17/2023,4.92,152.72,110,3
996,WH_016,3/11/2024,5.61,206.16,93,3
997,WH_009,3/1/2025,6.41,239.83,231,2
998,WH_008,4/6/2025,5.31,336.26,316,2
999,WH_008,2/21/2024,5.67,274.9,160,2
1000,WH_009,4/1/2024,9.92,385.71,100,3
1001,WH_014,12/28/2024,6.8,373.93,115,2
1002,WH_019,1/25/2025,6.25,351.79,248,3
1003,WH_009,8/8/2023,6.74,437.78,204,3
1004,WH_017,7/14/2025,9.16,268.93,377,2
1005,WH_009,6/5/2024,6.6,484.96,34,2
1006,WH_002,12/31/2024,9.44,85.36,37,2
1007,WH_004,9/5/2025,9.11,447.41,83,1
1008,WH_006,2/10/2024,7.77,480.57,355,2
1009,WH_014,12/26/2024,6.67,61.17,51,2
1010,WH_012,6/30/2025,4.99,397.39,136,2
1011,WH_014,3/7/2024,8.12,421.31,356,2
1012,WH_014,5/5/2023,5.25,303.45,215,3
1013,WH_019,8/2/2025,6.65,187.96,213,2
1014,WH_007,6/12/2024,2.53,70.35,367,2
1015,WH_015,4/21/2025,4.83,284.5,281,1
1016,WH_014,3/31/2023,8.32,237.37,27,2
1017,WH_019,9/20/2024,7.97,491.29,231,2
1018,WH_005,10/30/2023,2.49,233.98,223,2
1019,WH_008,8/28/2024,7.08,183.45,150,2
1020,WH_005,11/4/2023,5.74,180.01,246,2
1021,WH_006,4/2/2025,5.9,489.9,26,3
1022,WH_019,4/26/2023,3.58,267.59,383,2
1023,WH_008,9/20/2025,3.12,305.3,81,2
1024,WH_014,11/27/2023,7.89,156.02,163,2
1025,WH_013,4/21/2024,4.31,314.2,319,3
1026,WH_004,6/12/2024,8.08,398.45,153,2
1027,WH_011,1/24/2025,6.8,364.87,247,3
1028,WH_006,6/3/2023,4.37,497.44,294,2
1029,WH_006,4/1/2023,7.58,254.78,354,2
1030,WH_020,1/5/2024,3.91,344.19,196,3
1031,WH_020,12/31/2024,3.1,417.77,241,2
1032,WH_001,10/29/2023,6.62,278.14,23,2
1033,WH_013,11/12/2024,6.04,376.14,289,1
1034,WH_010,5/22/2025,6.98,67.22,291,2
1035,WH_002,3/31/2024,7.47,236.96,44,2
1036,WH_017,1/5/2025,5.02,424.7,116,2
1037,WH_006,9/6/2023,3.31,490.44,307,2
1038,WH_008,3/12/2025,6.64,319.93,35,2
1039,WH_019,9/3/2025,3.42,80.69,228,2
1040,WH_012,1/10/2025,5.48,242.53,111,2
1041,WH_017,7/5/2023,4.31,288.93,45,2
1042,WH_007,3/2/2023,4.95,235.54,253,2
1043,WH_003,1/19/2025,6.01,252.12,330,2
1044,WH_009,4/25/2025,5.8,160.13,193,1
1045,WH_001,12/27/2024,3.37,472.64,184,3
1046,WH_004,7/31/2023,5.99,358.74,275,2
1047,WH_009,6/6/2025,6.28,261.31,191,2
1048,WH_001,3/25/2025,5.86,286.65,218,2
1049,WH_020,11/26/2023,7.48,87.84,87,3
1050,WH_020,11/25/2024,6.98,347.22,343,1
1051,WH_008,1/23/2023,9.03,376.44,111,2
1052,WH_005,1/17/2025,6.62,152.07,69,3
1053,WH_018,7/29/2024,6.09,183.37,43,3
1054,WH_003,7/3/2024,7.44,459.39,35,3
1055,WH_019,7/15/2023,7.42,288.97,62,2
1056,WH_007,8/30/2025,3.74,381.12,147,2
1057,WH_017,11/12/2024,4.74,232.11,262,2
1058,WH_005,9/11/2025,2.81,322.36,244,3
1059,WH_018,11/29/2024,6.39,481.91,252,3
1060,WH_011,10/20/2024,5.54,295.26,73,2
1061,WH_017,8/14/2023,8.11,375.69,357,2
1062,WH_003,7/3/2024,6.18,148.83,214,2
1063,WH_007,6/21/2024,7.52,53.84,106,2
1064,WH_010,7/8/2025,3.46,260.14,309,3
1065,WH_005,11/19/2023,5.31,339.5,216,2
1066,WH_001,4/16/2025,7.14,444.42,276,2
1067,WH_007,9/28/2025,5.07,169.46,66,2
1068,WH_018,3/7/2023,8.47,444.63,104,1
1069,WH_013,11/29/2023,4.36,112.69,93,3
1070,WH_015,7/2/2023,6.16,387.49,322,2
1071,WH_020,7/31/2024,5.97,455.01,274,2
